user_id,username,temporal_sequence_count,strongest_sequence_strength,temporal_evidence_count,temporal_confidence,temporal_signal_present
EMP10279,rayaan.kari11,0,0.0,0,0.0,False
EMP12250,jyoti.rajagopal11,0,0.0,0,0.0,False
EMP12242,adya_deep36,0,0.0,0,0.0,False
EMP11606,manya.kale19,0,0.0,0,0.0,False
EMP10166,omkaar.balan50,0,0.0,0,0.0,False
EMP11242,reva.cherian68,0,0.0,0,0.0,False
EMP11756,zaid.goel6,0,0.0,0,0.0,False
EMP10553,nirja.kar42,0,0.0,0,0.0,False
EMP10834,warda_rege61,0,0.0,0,0.0,False
EMP10657,Unknown,0,0.0,0,0.0,False
EMP10596,wishi.dixit15,0,0.0,0,0.0,False
EMP12828,siddharth.cheema52,0,0.0,0,0.0,False
EMP10802,panini.gokhale89,0,0.0,0,0.0,False
EMP12203,yashodhara.de11,0,0.0,0,0.0,False
EMP11811,ishani.bhardwaj87,0,0.0,0,0.0,False
EMP12802,fariq.sanghvi8,0,0.0,0,0.0,False
EMP10440,laksh.kari28,0,0.0,0,0.0,False
EMP10508,nandini.kade65,0,0.0,0,0.0,False
EMP10076,yamini.tata89,0,0.0,0,0.0,False
EMP12986,ekaja.dugar99,0,0.0,0,0.0,False
EMP11948,kamya.ram56,0,0.0,0,0.0,False
EMP10649,tejas.narula94,0,0.0,0,0.0,False
EMP10522,widisha.seshadri22,0,0.0,0,0.0,False
EMP11586,gunbir.goda45,0,0.0,0,0.0,False
EMP11117,yagnesh.bhardwaj90,7,100.0,14,0.88,True
EMP12383,gaurangi.natarajan89,0,0.0,0,0.0,False
EMP11593,Unknown,0,0.0,0,0.0,False
EMP10654,vamakshi.ravel8,0,0.0,0,0.0,False
EMP11375,ijaya.sachar81,0,0.0,0,0.0,False
EMP11644,ayushman.dara8,0,0.0,0,0.0,False
EMP12131,chaaya_sodhi94,0,0.0,0,0.0,False
EMP10976,michael.dhillon14,0,0.0,0,0.0,False
EMP11760,kashvi.shere48,0,0.0,0,0.0,False
EMP10630,Unknown,0,0.0,0,0.0,False
EMP11340,ranbir.tak34,0,0.0,0,0.0,False
EMP11609,Unknown,0,0.0,0,0.0,False
EMP12728,ekaraj.jaggi47,0,0.0,0,0.0,False
EMP10482,zayyan.pal49,0,0.0,0,0.0,False
EMP10560,jasmit_ramaswamy33,0,0.0,0,0.0,False
EMP11192,vamakshi.divan13,0,0.0,0,0.0,False
EMP12642,jalsa.nagy51,0,0.0,0,0.0,False
EMP12032,alka.jayaraman50,1,75.0,2,0.73,True
EMP10438,urmi.gulati6,0,0.0,0,0.0,False
EMP12151,manya.mohanty64,0,0.0,0,0.0,False
EMP11947,xalak.handa21,0,0.0,0,0.0,False
EMP12634,samarth.brar15,0,0.0,0,0.0,False
EMP10856,odika.shanker32,0,0.0,0,0.0,False
EMP10530,indali.toor53,0,0.0,0,0.0,False
EMP11818,triveni.ranganathan7,0,0.0,0,0.0,False
EMP10049,luke.walia87,0,0.0,0,0.0,False
EMP10858,aditya.bhakta49,0,0.0,0,0.0,False
EMP10719,chanakya.taneja17,0,0.0,0,0.0,False
EMP12256,charvi.mannan37,0,0.0,0,0.0,False
EMP11366,jagat.mohanty55,0,0.0,0,0.0,False
EMP12318,jacob.karnik59,0,0.0,0,0.0,False
EMP12770,azad.ahluwalia77,0,0.0,0,0.0,False
EMP11559,girish.jayaraman91,0,0.0,0,0.0,False
EMP12194,waida.dyal18,0,0.0,0,0.0,False
EMP11374,vyanjana.ahuja87,0,0.0,0,0.0,False
EMP12593,rudra.madan20,0,0.0,0,0.0,False
EMP11321,arin.rattan45,0,0.0,0,0.0,False
EMP11068,yasti.swamy25,0,0.0,0,0.0,False
EMP11711,kai.chatterjee31,0,0.0,0,0.0,False
EMP12606,ishani.mitra6,0,0.0,0,0.0,False
EMP12711,Unknown,0,0.0,0,0.0,False
EMP11577,yashodhara_sen16,0,0.0,0,0.0,False
EMP10297,simon.dara84,1,100.0,2,0.88,True
EMP11269,ekavir.kalita10,0,0.0,0,0.0,False
EMP12111,chatresh.krish60,3,100.0,6,0.88,True
EMP10958,azaan.sampath86,0,0.0,0,0.0,False
EMP11263,anirudh.warrior56,0,0.0,0,0.0,False
EMP11288,urvashi.rege4,0,0.0,0,0.0,False
EMP10349,vedant.kashyap40,0,0.0,0,0.0,False
EMP11326,aarini.rajan41,0,0.0,0,0.0,False
EMP10643,abeer.lad5,0,0.0,0,0.0,False
EMP11330,vyanjana.chawla67,0,0.0,0,0.0,False
EMP12972,yadavi.taneja61,0,0.0,0,0.0,False
EMP11322,agastya.subramanian49,1,75.0,2,0.73,True
EMP11106,veer.batra88,0,0.0,0,0.0,False
EMP12213,vidhi.sabharwal85,0,0.0,0,0.0,False
EMP11123,samesh.tak93,1,100.0,2,0.88,True
EMP12447,umang.sharma23,0,0.0,0,0.0,False
EMP12410,samar.tank75,0,0.0,0,0.0,False
EMP11637,daniel.raj34,0,0.0,0,0.0,False
EMP10786,gavin.samra37,0,0.0,0,0.0,False
EMP12776,abeer.bhatt30,3,75.0,6,0.73,True
EMP10140,finn.gupta86,0,0.0,0,0.0,False
EMP10788,tarak.som54,0,0.0,0,0.0,False
EMP11949,nirja_munshi38,0,0.0,0,0.0,False
EMP12097,rachit.balan30,0,0.0,0,0.0,False
EMP10714,matthew.prabhu13,0,0.0,0,0.0,False
EMP11869,oni_varkey46,0,0.0,0,0.0,False
EMP11640,meghana.chana6,0,0.0,0,0.0,False
EMP11918,lekha.dhawan29,0,0.0,0,0.0,False
EMP12987,owen_vala92,0,0.0,0,0.0,False
EMP10618,yuvraj.ganesan68,0,0.0,0,0.0,False
EMP10406,vedhika.goda56,0,0.0,0,0.0,False
EMP11791,zehaan.comar63,0,0.0,0,0.0,False
EMP11226,tanveer.dugar93,3,75.0,6,0.73,True
EMP11146,tanay.halder50,0,0.0,0,0.0,False
EMP12275,indrajit.chander47,0,0.0,0,0.0,False
EMP12462,chavvi.prashad2,0,0.0,0,0.0,False
EMP10497,viraj.saha85,0,0.0,0,0.0,False
EMP10342,harita.bhasin77,0,0.0,0,0.0,False
EMP11957,noah.tailor28,0,0.0,0,0.0,False
EMP12338,geetika.biswas80,0,0.0,0,0.0,False
EMP10782,benjamin.sahota99,0,0.0,0,0.0,False
EMP11557,oscar.kari74,0,0.0,0,0.0,False
EMP10303,yashvi.more14,0,0.0,0,0.0,False
EMP11765,anirudh.shukla15,0,0.0,0,0.0,False
EMP10664,yauvani.bajwa71,0,0.0,0,0.0,False
EMP12243,pratyush.thaman21,0,0.0,0,0.0,False
EMP11551,pavani.choudhary20,0,0.0,0,0.0,False
EMP11797,chatura.rajagopalan46,0,0.0,0,0.0,False
EMP12858,devansh.sen33,1,100.0,2,0.88,True
EMP10084,pavani.mitter20,0,0.0,0,0.0,False
EMP12281,omkaar.mital79,0,0.0,0,0.0,False
EMP10941,tanveer.murty16,0,0.0,0,0.0,False
EMP10961,samar.deep47,0,0.0,0,0.0,False
EMP10841,luke.mohan55,0,0.0,0,0.0,False
EMP11562,upkaar.chaudhary2,0,0.0,0,0.0,False
EMP12847,faraj.shanker29,0,0.0,0,0.0,False
EMP12529,kala.arora16,0,0.0,0,0.0,False
EMP11352,umang.chaudry16,0,0.0,0,0.0,False
EMP10290,lakshit.sule41,0,0.0,0,0.0,False
EMP11907,wridesh.wable13,0,0.0,0,0.0,False
EMP11190,yuvraj.mistry78,3,75.0,6,0.73,True
EMP10604,Unknown,1,100.0,2,0.88,True
EMP12471,azad_bal82,0,0.0,0,0.0,False
EMP10916,chavvi.thaman9,0,0.0,0,0.0,False
EMP11569,lakshit_dutt68,0,0.0,0,0.0,False
EMP11740,faris.chowdhury96,0,0.0,0,0.0,False
EMP11099,aashi.kapadia1,0,0.0,0,0.0,False
EMP11088,mohini_kalla19,0,0.0,0,0.0,False
EMP12378,rachita.narayan1,0,0.0,0,0.0,False
EMP11377,yutika.sheth56,0,0.0,0,0.0,False
EMP10821,libni.aurora70,0,0.0,0,0.0,False
EMP12543,zayan.gole8,0,0.0,0,0.0,False
EMP11000,chanakya.bali26,0,0.0,0,0.0,False
EMP11427,niharika.murty3,1,75.0,2,0.73,True
EMP10018,orinder.bera98,0,0.0,0,0.0,False
EMP12575,nandini.kothari89,0,0.0,0,0.0,False
EMP11450,radha.bera98,0,0.0,0,0.0,False
EMP11746,nimrat.chhabra38,0,0.0,0,0.0,False
EMP11360,osha.dutta17,4,75.0,8,0.73,True
EMP11641,chakrika.garde44,0,0.0,0,0.0,False
EMP12785,Unknown,0,0.0,0,0.0,False
EMP11729,anvi.biswas59,0,0.0,0,0.0,False
EMP11582,aadi.bhasin11,0,0.0,0,0.0,False
EMP12083,mohini.minhas94,1,100.0,2,0.88,True
EMP12726,kamya.rana5,0,0.0,0,0.0,False
EMP12024,imaran.narasimhan79,0,0.0,0,0.0,False
EMP10360,nitara.bedi94,0,0.0,0,0.0,False
EMP12636,chandani.pant6,0,0.0,0,0.0,False
EMP11922,william.rajan75,0,0.0,0,0.0,False
EMP12992,sathvik.agrawal90,0,0.0,0,0.0,False
EMP11334,varsha.ramanathan85,0,0.0,0,0.0,False
EMP11670,vritti.badal80,0,0.0,0,0.0,False
EMP10344,frado.sheth77,0,0.0,0,0.0,False
EMP10986,raksha.sethi26,0,0.0,0,0.0,False
EMP12221,faris.shukla14,0,0.0,0,0.0,False
EMP12421,manan.savant11,0,0.0,0,0.0,False
EMP11410,yagnesh.jayaraman45,0,0.0,0,0.0,False
EMP12019,fariq.mammen10,0,0.0,0,0.0,False
EMP12983,vyanjana.gour79,0,0.0,0,0.0,False
EMP12287,vritti.rajagopalan54,0,0.0,0,0.0,False
EMP12460,reyansh.chana86,0,0.0,0,0.0,False
EMP10085,maya.gola80,1,75.0,2,0.73,True
EMP12129,praneel.raju81,0,0.0,0,0.0,False
EMP10668,Unknown,0,0.0,0,0.0,False
EMP11014,farhan.khanna40,0,0.0,0,0.0,False
EMP10128,adweta.bhagat28,0,0.0,0,0.0,False
EMP11993,yashodhara.baria35,0,0.0,0,0.0,False
EMP11229,aahana.rao53,0,0.0,0,0.0,False
EMP10891,eiravati.mahal58,0,0.0,0,0.0,False
EMP11937,omya.arya6,1,100.0,2,0.88,True
EMP10307,gavin.rama19,0,0.0,0,0.0,False
EMP10383,krishna.oak8,0,0.0,0,0.0,False
EMP11952,kavya.char72,0,0.0,0,0.0,False
EMP11208,utkarsh.tata53,0,0.0,0,0.0,False
EMP10426,banjeet.mishra77,1,75.0,2,0.73,True
EMP10494,anvi_chakrabarti53,0,0.0,0,0.0,False
EMP11671,viraj.chaudhuri89,0,0.0,0,0.0,False
EMP12506,tanveer.sachdev72,0,0.0,0,0.0,False
EMP12629,wahab.gupta10,0,0.0,0,0.0,False
EMP11337,siddharth.brahmbhatt93,0,0.0,0,0.0,False
EMP11385,dalaja.bakshi40,0,0.0,0,0.0,False
EMP10275,ira.ravi81,0,0.0,0,0.0,False
EMP10489,henry.ganesan99,0,0.0,0,0.0,False
EMP11578,henry.sami6,0,0.0,0,0.0,False
EMP10690,umang.sahni49,0,0.0,0,0.0,False
EMP11402,gagan.devan62,0,0.0,0,0.0,False
EMP12630,darpan.kadakia49,0,0.0,0,0.0,False
EMP11273,krisha.natarajan39,0,0.0,0,0.0,False
EMP12273,ekaraj.kumar45,0,0.0,0,0.0,False
EMP12691,meera.hora64,0,0.0,0,0.0,False
EMP11058,Unknown,0,0.0,0,0.0,False
EMP10118,sneha.prakash29,0,0.0,0,0.0,False
EMP11024,ubika.koshy18,0,0.0,0,0.0,False
EMP11423,krishna.sama90,0,0.0,0,0.0,False
EMP10281,wazir.tak22,0,0.0,0,0.0,False
EMP12681,abha.borah44,0,0.0,0,0.0,False
EMP12407,chavvi_chakrabarti3,1,100.0,2,0.88,True
EMP10968,raksha.johal11,0,0.0,0,0.0,False
EMP11231,raagini.bail16,0,0.0,0,0.0,False
EMP11660,naksh.ramachandran75,0,0.0,0,0.0,False
EMP11709,bhavna.patel98,0,0.0,0,0.0,False
EMP10155,qabil.chanda52,0,0.0,0,0.0,False
EMP10304,tanay.bandi97,0,0.0,0,0.0,False
EMP11963,sanya.ram80,0,0.0,0,0.0,False
EMP11448,aishani.mandal32,0,0.0,0,0.0,False
EMP11610,daksh.dhar53,0,0.0,0,0.0,False
EMP12308,omaja.bhalla35,0,0.0,0,0.0,False
EMP11457,noah.sood63,0,0.0,0,0.0,False
EMP10575,mahika_choudhary53,0,0.0,0,0.0,False
EMP11991,harsh.talwar88,0,0.0,0,0.0,False
EMP12651,aishani.pillai56,0,0.0,0,0.0,False
EMP12704,vedhika.khatri69,1,100.0,2,0.88,True
EMP12188,sai.puri51,0,0.0,0,0.0,False
EMP11264,nitesh.dugar74,0,0.0,0,0.0,False
EMP10843,amol.dayal53,0,0.0,0,0.0,False
EMP11344,zayyan.krishnan75,0,0.0,0,0.0,False
EMP10269,alexander.sachar64,0,0.0,0,0.0,False
EMP10629,ojasvi.majumdar45,0,0.0,0,0.0,False
EMP11033,ayushman.andra77,0,0.0,0,0.0,False
EMP10286,hamsini.bandi7,0,0.0,0,0.0,False
EMP12279,fiyaz.talwar66,0,0.0,0,0.0,False
EMP10300,adweta.kaur27,0,0.0,0,0.0,False
EMP12248,darsh.choudhry88,0,0.0,0,0.0,False
EMP11929,jagat_gulati29,1,75.0,2,0.73,True
EMP11979,noah_dhar52,0,0.0,0,0.0,False
EMP10065,chandresh_prashad29,0,0.0,0,0.0,False
EMP12288,vasatika.ravi8,0,0.0,0,0.0,False
EMP10890,utkarsh.mand24,0,0.0,0,0.0,False
EMP11882,sai.garde41,0,0.0,0,0.0,False
EMP12841,ekavir.menon22,0,0.0,0,0.0,False
EMP11898,hemani.dada38,0,0.0,0,0.0,False
EMP10230,sarthak.rajagopalan99,0,0.0,0,0.0,False
EMP10503,girish.dyal84,0,0.0,0,0.0,False
EMP11399,rehaan.trivedi61,0,0.0,0,0.0,False
EMP11442,reyansh.keer59,0,0.0,0,0.0,False
EMP11602,ekavir_nigam18,0,0.0,0,0.0,False
EMP11313,gautami.sodhi74,1,75.0,2,0.73,True
EMP11004,yamini.baral97,0,0.0,0,0.0,False
EMP10836,mahika.dube81,0,0.0,0,0.0,False
EMP12093,aadhya.bahri88,0,0.0,0,0.0,False
EMP10374,hemani_venkataraman88,0,0.0,0,0.0,False
EMP11336,darpan.batra94,0,0.0,0,0.0,False
EMP12177,Unknown,0,0.0,0,0.0,False
EMP11902,Unknown,0,0.0,0,0.0,False
EMP11921,warda.bhatt30,0,0.0,0,0.0,False
EMP12755,wriddhish_barad18,0,0.0,0,0.0,False
EMP10751,robert.cherian10,0,0.0,0,0.0,False
EMP10099,dev.kanda57,0,0.0,0,0.0,False
EMP11835,yashoda.nair8,0,0.0,0,0.0,False
EMP10866,ayush.sami8,0,0.0,0,0.0,False
EMP10910,arya.srivastava79,0,0.0,0,0.0,False
EMP11411,zaid.raval52,4,100.0,10,0.92,True
EMP10529,gagan.dyal1,0,0.0,0,0.0,False
EMP10636,udyati.dubey36,0,0.0,0,0.0,False
EMP10185,ojasvi.char85,0,0.0,0,0.0,False
EMP11271,krishna.hayre68,0,0.0,0,0.0,False
EMP11498,lakshmi.biswas36,0,0.0,0,0.0,False
EMP10931,sanaya.chaudhary66,0,0.0,0,0.0,False
EMP12115,omaja.peri26,0,0.0,0,0.0,False
EMP12367,rushil_contractor40,0,0.0,0,0.0,False
EMP11808,qasim.balasubramanian51,0,0.0,0,0.0,False
EMP12473,anmol.bajwa13,0,0.0,0,0.0,False
EMP12134,ayush.mital70,0,0.0,0,0.0,False
EMP10607,atharv.saran18,0,0.0,0,0.0,False
EMP12900,jai.bora58,0,0.0,0,0.0,False
EMP10151,anmol.shroff99,0,0.0,0,0.0,False
EMP11694,abhiram.badal81,0,0.0,0,0.0,False
EMP12210,sarthak.dhillon72,0,0.0,0,0.0,False
EMP10731,charles.dash57,0,0.0,0,0.0,False
EMP11429,peter_agarwal6,0,0.0,0,0.0,False
EMP12719,hamsini.dhar94,0,0.0,0,0.0,False
EMP12812,abdul.shankar63,0,0.0,0,0.0,False
EMP10023,tara.talwar25,0,0.0,0,0.0,False
EMP11770,pranit.goel51,0,0.0,0,0.0,False
EMP10158,tristan.subramaniam10,0,0.0,0,0.0,False
EMP10861,gagan.gandhi59,0,0.0,0,0.0,False
EMP10902,meghana.wali56,0,0.0,0,0.0,False
EMP12241,charvi.khare49,0,0.0,0,0.0,False
EMP11230,urishilla.dewan82,0,0.0,0,0.0,False
EMP12325,Unknown,0,0.0,0,0.0,False
EMP10444,vedika.krishnamurthy18,0,0.0,0,0.0,False
EMP10754,ekalinga.keer78,1,100.0,2,0.88,True
EMP10923,aryan_pillay15,0,0.0,0,0.0,False
EMP12001,naksh.virk96,0,0.0,0,0.0,False
EMP10311,lakshmi.golla58,0,0.0,0,0.0,False
EMP10548,prisha.bhattacharyya32,0,0.0,0,0.0,False
EMP11552,dalbir.sharaf34,0,0.0,0,0.0,False
EMP10306,saanvi.loke20,0,0.0,0,0.0,False
EMP10287,edhitha.muni51,0,0.0,0,0.0,False
EMP10694,Unknown,0,0.0,0,0.0,False
EMP10308,teerth.seshadri93,0,0.0,0,0.0,False
EMP12392,jagvi.baral41,0,0.0,0,0.0,False
EMP10749,madhav.khosla93,0,0.0,0,0.0,False
EMP11803,yashawini.salvi36,0,0.0,0,0.0,False
EMP11978,krishna.prashad38,0,0.0,0,0.0,False
EMP11614,lucky.goda58,0,0.0,0,0.0,False
EMP10908,bhavya.shah29,0,0.0,0,0.0,False
EMP12402,oni.mander24,0,0.0,0,0.0,False
EMP12452,hritik.raman63,0,0.0,0,0.0,False
EMP11370,eiravati.devi70,0,0.0,0,0.0,False
EMP12570,ekiya.dube95,0,0.0,0,0.0,False
EMP10970,geetika.palla32,0,0.0,0,0.0,False
EMP10013,azaan.bhagat20,0,0.0,0,0.0,False
EMP10873,jack.kamdar91,0,0.0,0,0.0,False
EMP10808,chakrika.wable69,0,0.0,0,0.0,False
EMP12657,gagan.boase71,0,0.0,0,0.0,False
EMP10514,Unknown,0,0.0,0,0.0,False
EMP12486,charvi_om72,0,0.0,0,0.0,False
EMP10409,nihal.balasubramanian98,0,0.0,0,0.0,False
EMP11455,leena_hayer23,0,0.0,0,0.0,False
EMP12765,zayyan.chatterjee30,0,0.0,0,0.0,False
EMP11397,kalpit.palla51,0,0.0,0,0.0,False
EMP11862,Unknown,0,0.0,0,0.0,False
EMP12215,osha.butala17,0,0.0,0,0.0,False
EMP11805,liam.sarma22,0,0.0,0,0.0,False
EMP10382,janani.deep4,0,0.0,0,0.0,False
EMP11677,sachi.bains24,0,0.0,0,0.0,False
EMP12953,qadim.saxena42,0,0.0,0,0.0,False
EMP11506,charvi.bera96,0,0.0,0,0.0,False
EMP12269,eesha_pant59,0,0.0,0,0.0,False
EMP11446,mekhala.varughese7,0,0.0,0,0.0,False
EMP10552,xalak.tiwari59,0,0.0,0,0.0,False
EMP10222,sachi.bhargava76,0,0.0,0,0.0,False
EMP11096,aishani.madan27,0,0.0,0,0.0,False
EMP12677,vincent.hayre30,0,0.0,0,0.0,False
EMP10008,wakeeta.joshi82,0,0.0,0,0.0,False
EMP11575,suhani.gupta20,0,0.0,0,0.0,False
EMP10316,keya.basu50,0,0.0,0,0.0,False
EMP10427,mahika.sura52,0,0.0,0,0.0,False
EMP12167,isaiah.salvi78,0,0.0,0,0.0,False
EMP10105,quincy.kunda53,0,0.0,0,0.0,False
EMP11476,chameli.bajwa81,0,0.0,0,0.0,False
EMP10142,wishi.balay53,0,0.0,0,0.0,False
EMP10121,mason.sarna33,0,0.0,0,0.0,False
EMP12443,chanakya.raj3,0,0.0,0,0.0,False
EMP12951,urvi.golla88,0,0.0,0,0.0,False
EMP11189,kai.chhabra30,0,0.0,0,0.0,False
EMP12023,balveer.babu77,0,0.0,0,0.0,False
EMP12679,eiravati.venkatesh64,0,0.0,0,0.0,False
EMP11459,yagnesh.solanki69,0,0.0,0,0.0,False
EMP10115,anay.prabhu39,0,0.0,0,0.0,False
EMP12102,gaurang.cheema44,0,0.0,0,0.0,False
EMP11611,sara.ganesh12,1,100.0,2,0.88,True
EMP12211,samar.bal73,0,0.0,0,0.0,False
EMP12882,hemangini.dhaliwal99,0,0.0,0,0.0,False
EMP12144,krishna_gala53,1,75.0,2,0.73,True
EMP11703,jagdish.mammen94,0,0.0,0,0.0,False
EMP11913,darpan.randhawa69,0,0.0,0,0.0,False
EMP10672,leena.kale20,0,0.0,0,0.0,False
EMP12786,Unknown,0,0.0,0,0.0,False
EMP11737,fitan.rana52,0,0.0,0,0.0,False
EMP11616,arunima.sampath73,0,0.0,0,0.0,False
EMP10591,fariq.chhabra6,0,0.0,0,0.0,False
EMP12800,pooja.sani57,0,0.0,0,0.0,False
EMP10888,vedant.parmer66,1,75.0,2,0.73,True
EMP11868,jagvi.acharya69,0,0.0,0,0.0,False
EMP11779,hardik.pathak18,0,0.0,0,0.0,False
EMP11972,yochana.vyas99,0,0.0,0,0.0,False
EMP10213,darpan.tripathi54,0,0.0,0,0.0,False
EMP10778,gaurang.de59,0,0.0,0,0.0,False
EMP11777,anusha.contractor42,0,0.0,0,0.0,False
EMP10800,naveen.bains15,0,0.0,0,0.0,False
EMP11732,andrew.tiwari53,0,0.0,0,0.0,False
EMP12355,jai.sehgal30,0,0.0,0,0.0,False
EMP12744,wakeeta.dubey69,0,0.0,0,0.0,False
EMP12794,Unknown,0,0.0,0,0.0,False
EMP11343,sanaya.dara84,0,0.0,0,0.0,False
EMP10273,reva.parsa46,0,0.0,0,0.0,False
EMP10071,ronith.varkey59,0,0.0,0,0.0,False
EMP12276,dev.munshi71,0,0.0,0,0.0,False
EMP11087,Unknown,0,0.0,0,0.0,False
EMP10394,kiaan.suri21,0,0.0,0,0.0,False
EMP10583,peter.johal99,0,0.0,0,0.0,False
EMP12080,ojas.bala91,0,0.0,0,0.0,False
EMP12961,chatura.char56,0,0.0,0,0.0,False
EMP10500,irya.prakash40,0,0.0,0,0.0,False
EMP12098,caleb.pandit47,1,75.0,2,0.73,True
EMP12291,bina.sem68,0,0.0,0,0.0,False
EMP12823,harinakshi.badami29,0,0.0,0,0.0,False
EMP11567,hardik.kata71,0,0.0,0,0.0,False
EMP11259,kashish.chaudhari74,0,0.0,0,0.0,False
EMP11714,ekaraj.nagar7,0,0.0,0,0.0,False
EMP12091,chakrika.mittal44,0,0.0,0,0.0,False
EMP10205,ekapad.chacko29,0,0.0,0,0.0,False
EMP10733,vivaan.choudhry44,0,0.0,0,0.0,False
EMP11867,balveer.bandi35,0,0.0,0,0.0,False
EMP10526,tanveer.reddy70,0,0.0,0,0.0,False
EMP11467,balhaar.chahal52,0,0.0,0,0.0,False
EMP10898,udyati.sagar51,0,0.0,0,0.0,False
EMP10377,Unknown,0,0.0,0,0.0,False
EMP12428,mekhala.devan19,0,0.0,0,0.0,False
EMP12764,urmi.dey32,0,0.0,0,0.0,False
EMP12870,yochana_goda80,0,0.0,0,0.0,False
EMP10386,ikshita.bains18,0,0.0,0,0.0,False
EMP10198,ansh.barad37,0,0.0,0,0.0,False
EMP11050,radhika.uppal16,0,0.0,0,0.0,False
EMP10590,aarav.rajagopalan83,0,0.0,0,0.0,False
EMP10519,joshua.modi3,0,0.0,0,0.0,False
EMP12087,faqid.shukla15,0,0.0,0,0.0,False
EMP12107,dalbir_kale66,0,0.0,0,0.0,False
EMP10429,dominic.sood93,1,75.0,2,0.73,True
EMP11083,dipta.muni23,0,0.0,0,0.0,False
EMP10207,tanveer.dutt80,0,0.0,0,0.0,False
EMP10491,lekha.wadhwa81,0,0.0,0,0.0,False
EMP11425,hemang.desai79,0,0.0,0,0.0,False
EMP12998,aryan.talwar5,0,0.0,0,0.0,False
EMP10792,zayan.khanna77,0,0.0,0,0.0,False
EMP12618,mohini.kaul61,0,0.0,0,0.0,False
EMP11186,christopher.chaudhary51,0,0.0,0,0.0,False
EMP11185,abhiram.iyengar62,0,0.0,0,0.0,False
EMP12344,keya.khatri85,0,0.0,0,0.0,False
EMP11432,vasudha.dass81,0,0.0,0,0.0,False
EMP12739,manan.choudhary21,0,0.0,0,0.0,False
EMP10083,hemang.pingle33,0,0.0,0,0.0,False
EMP12441,varenya.gala92,0,0.0,0,0.0,False
EMP12641,christopher.sandhu42,0,0.0,0,0.0,False
EMP10020,pranit.raja29,0,0.0,0,0.0,False
EMP12643,yash.madan58,0,0.0,0,0.0,False
EMP12821,nicholas.thakur60,0,0.0,0,0.0,False
EMP11405,yug.modi93,0,0.0,0,0.0,False
EMP12058,girindra.goyal89,0,0.0,0,0.0,False
EMP12775,azad.dara84,0,0.0,0,0.0,False
EMP12057,orinder.sachdev68,0,0.0,0,0.0,False
EMP10973,varenya.wali14,0,0.0,0,0.0,False
EMP12874,dayita.kannan36,0,0.0,0,0.0,False
EMP10883,daniel.rattan78,0,0.0,0,0.0,False
EMP11098,rajeshri_uppal5,0,0.0,0,0.0,False
EMP10156,laban.muni15,0,0.0,0,0.0,False
EMP12348,indrajit.sangha86,0,0.0,0,0.0,False
EMP10886,veda_dani92,0,0.0,0,0.0,False
EMP12477,mitali.madan32,0,0.0,0,0.0,False
EMP12979,megha.sant38,0,0.0,0,0.0,False
EMP12554,shivansh.bail27,0,0.0,0,0.0,False
EMP11596,avi.kant18,0,0.0,0,0.0,False
EMP11945,ira.shukla68,0,0.0,0,0.0,False
EMP12339,neel.kade32,0,0.0,0,0.0,False
EMP12730,maya.bava52,0,0.0,0,0.0,False
EMP10458,christopher.khanna72,0,0.0,0,0.0,False
EMP12016,darsh.deshpande19,0,0.0,0,0.0,False
EMP10078,dakshesh_joshi90,0,0.0,0,0.0,False
EMP11056,yashoda_chada85,0,0.0,0,0.0,False
EMP10906,libni.dave64,0,0.0,0,0.0,False
EMP12282,chaitaly.prashad36,0,0.0,0,0.0,False
EMP12778,Unknown,0,0.0,0,0.0,False
EMP10380,thomas.barad31,0,0.0,0,0.0,False
EMP10947,vansha.choudhury76,0,0.0,0,0.0,False
EMP12148,ridhi.kota93,0,0.0,0,0.0,False
EMP12768,harita.divan53,0,0.0,0,0.0,False
EMP10715,forum.vyas33,0,0.0,0,0.0,False
EMP12037,aayush.sha44,1,100.0,2,0.88,True
EMP10686,rajeshri.shah80,0,0.0,0,0.0,False
EMP12644,yashvi.chatterjee62,0,0.0,0,0.0,False
EMP11293,upasna.gade39,0,0.0,0,0.0,False
EMP10305,raagini.naidu75,0,0.0,0,0.0,False
EMP10209,anirudh.kaul39,0,0.0,0,0.0,False
EMP11584,indali.walla86,0,0.0,0,0.0,False
EMP12289,ryan.warrior13,0,0.0,0,0.0,False
EMP10885,tara.dash81,0,0.0,0,0.0,False
EMP11739,edhitha.bala97,0,0.0,0,0.0,False
EMP10917,abha.chaudhary85,0,0.0,0,0.0,False
EMP11775,harita.padmanabhan74,0,0.0,0,0.0,False
EMP11769,jeremiah.sastry53,0,0.0,0,0.0,False
EMP10191,banjeet.baral14,0,0.0,0,0.0,False
EMP11860,gautami.johal58,0,0.0,0,0.0,False
EMP12103,Unknown,0,0.0,0,0.0,False
EMP11265,gayathri.mangal51,0,0.0,0,0.0,False
EMP10483,theodore.oommen1,0,0.0,0,0.0,False
EMP10915,daksh.chaudhry59,0,0.0,0,0.0,False
EMP12678,aadhya.saraf43,0,0.0,0,0.0,False
EMP10277,januja.gera68,0,0.0,0,0.0,False
EMP10988,kalpit_savant15,0,0.0,0,0.0,False
EMP11697,gautami.batra90,0,0.0,0,0.0,False
EMP12018,darpan.koshy47,0,0.0,0,0.0,False
EMP12950,idika.dhawan31,0,0.0,0,0.0,False
EMP10571,amol.saran73,0,0.0,0,0.0,False
EMP11435,kalpit.das34,0,0.0,0,0.0,False
