session_id,iam_event_count,has_failed_login,firewall_log_count,has_firewall_deny,has_threat_flag,present_in_iam,present_in_firewall,match_status,session_event_count,feature_confidence
SID627629,1.0,False,1.0,True,False,True,True,EXACT,2.0,EXACT
SID627661,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID627683,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID627693,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID627854,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID627856,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID627860,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID627866,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID627903,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID627911,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID627940,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
SID627941,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID627949,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID628033,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID628044,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID628050,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID628075,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID628091,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID628105,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID628219,0.0,False,2.0,False,True,False,True,UNMATCHED,2.0,UNMATCHED
SID628228,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID628244,0.0,False,2.0,False,False,False,True,UNMATCHED,2.0,UNMATCHED
SID628282,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID628326,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID628329,0.0,False,1.0,False,True,False,True,UNMATCHED,1.0,UNMATCHED
SID628347,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID628381,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID628403,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID628413,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID628424,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID628473,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID628492,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID628494,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID628589,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID628665,0.0,False,1.0,False,True,False,True,UNMATCHED,1.0,UNMATCHED
SID628671,0.0,False,1.0,False,True,False,True,UNMATCHED,1.0,UNMATCHED
SID628690,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID628708,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID628739,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID628840,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID628897,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID628942,0.0,False,1.0,False,True,False,True,UNMATCHED,1.0,UNMATCHED
SID628969,0.0,False,1.0,True,True,False,True,UNMATCHED,1.0,UNMATCHED
SID628978,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID629129,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
SID629160,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
SID629289,0.0,False,1.0,True,True,False,True,UNMATCHED,1.0,UNMATCHED
SID629302,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID629330,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID629343,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID629373,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID629478,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID629505,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
SID629521,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID629555,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID629557,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
SID629562,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID629583,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID629586,0.0,False,1.0,False,True,False,True,UNMATCHED,1.0,UNMATCHED
SID629595,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID629638,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID629720,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID629769,0.0,False,1.0,False,True,False,True,UNMATCHED,1.0,UNMATCHED
SID629827,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID629852,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID629883,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID629932,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
SID630024,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID630039,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID630097,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID630112,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
SID630150,0.0,False,1.0,True,True,False,True,UNMATCHED,1.0,UNMATCHED
SID630200,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID630212,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID630217,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID630226,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID630238,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID630240,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID630246,1.0,True,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID630249,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
SID630265,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID630292,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID630336,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID630342,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
SID630368,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
SID630419,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID630522,0.0,False,1.0,False,True,False,True,UNMATCHED,1.0,UNMATCHED
SID630538,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
SID630559,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
SID630645,1.0,True,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID630670,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID630714,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID630765,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID630787,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID630812,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
SID630841,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID630844,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID630859,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID630878,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID630959,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
SID631003,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID631026,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
SID631047,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID631055,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID631070,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID631118,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID631133,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID631200,1.0,True,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID631211,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID631253,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID631269,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID631301,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID631322,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID631334,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID631391,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID631395,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID631463,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID631517,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID631584,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID631592,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID631595,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID631604,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID631615,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID631627,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID631661,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID631670,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID631699,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
SID631776,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID631791,0.0,False,1.0,False,True,False,True,UNMATCHED,1.0,UNMATCHED
SID631794,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID631818,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID631819,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID631826,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID631857,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID631896,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID631984,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
SID632028,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID632031,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID632055,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID632065,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID632076,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID632112,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
SID632135,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID632165,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
SID632177,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID632194,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID632246,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID632248,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID632287,1.0,True,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID632320,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID632352,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID632436,0.0,False,1.0,False,True,False,True,UNMATCHED,1.0,UNMATCHED
SID632440,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID632491,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID632497,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID632574,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID632580,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID632615,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID632685,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID632696,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID632815,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID632840,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID632886,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID632903,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID632928,0.0,False,1.0,False,True,False,True,UNMATCHED,1.0,UNMATCHED
SID632939,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID632974,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID632992,1.0,True,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID633036,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID633042,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID633043,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
SID633121,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID633135,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
SID633180,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID633213,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID633230,0.0,False,1.0,False,True,False,True,UNMATCHED,1.0,UNMATCHED
SID633254,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID633280,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID633303,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID633312,1.0,True,1.0,True,False,True,True,EXACT,2.0,EXACT
SID633350,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID633369,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
SID633397,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID633440,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID633483,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID633485,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
SID633521,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID633556,0.0,False,1.0,False,True,False,True,UNMATCHED,1.0,UNMATCHED
SID633679,0.0,False,1.0,False,True,False,True,UNMATCHED,1.0,UNMATCHED
SID633689,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID633728,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID633815,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID633854,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID634043,1.0,True,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID634085,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID634108,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID634120,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID634166,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID634211,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID634216,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID634286,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID634287,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
SID634329,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
SID634400,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID634441,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID634448,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID634449,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
SID634450,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID634475,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID634505,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID634564,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID634565,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID634567,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID634622,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID634638,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID634694,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID634699,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID634711,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID634734,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID634736,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID634750,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID634757,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
SID634773,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID634778,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID634787,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID634788,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID634802,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
SID634826,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID634847,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID634892,0.0,False,1.0,True,True,False,True,UNMATCHED,1.0,UNMATCHED
SID634895,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID634948,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID634951,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID634997,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID635010,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID635047,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID635098,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
SID635102,0.0,False,1.0,False,True,False,True,UNMATCHED,1.0,UNMATCHED
SID635112,1.0,True,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID635128,0.0,False,2.0,False,False,False,True,UNMATCHED,2.0,UNMATCHED
SID635184,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
SID635274,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID635426,1.0,True,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID635493,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID635511,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
SID635561,1.0,True,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID635577,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID635578,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
SID635587,1.0,True,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID635597,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID635621,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
SID635662,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID635690,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID635701,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID635757,1.0,True,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID635814,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID635819,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID635824,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
SID635826,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID635889,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID635908,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID635925,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
SID635947,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID635961,1.0,True,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID635977,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
SID636037,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID636043,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
SID636101,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID636115,1.0,True,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID636178,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID636181,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID636247,0.0,False,1.0,True,True,False,True,UNMATCHED,1.0,UNMATCHED
SID636264,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID636277,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID636313,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID636327,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID636331,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID636354,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID636360,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
SID636366,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID636406,0.0,False,1.0,False,True,False,True,UNMATCHED,1.0,UNMATCHED
SID636462,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID636509,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID636534,1.0,True,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID636575,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID636609,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID636623,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
SID636653,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID636703,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID636723,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID636730,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID636747,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID636764,0.0,False,2.0,False,False,False,True,UNMATCHED,2.0,UNMATCHED
SID636815,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID636824,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID636859,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID636873,1.0,True,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID636896,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID636936,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
SID636939,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID636943,0.0,False,1.0,True,True,False,True,UNMATCHED,1.0,UNMATCHED
SID636954,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID636991,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID637014,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID637053,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
SID637089,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID637175,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID637187,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID637200,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID637214,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID637310,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID637323,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID637334,0.0,False,1.0,True,False,False,True,UNMATCHED,1.0,UNMATCHED
SID637449,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID637450,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID637466,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID637484,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID637496,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID637542,1.0,True,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID637547,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID637553,1.0,True,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID637606,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
SID637652,1.0,False,0.0,False,False,True,False,UNMATCHED,1.0,UNMATCHED
SID637681,0.0,False,1.0,False,False,False,True,UNMATCHED,1.0,UNMATCHED
