user_id,username,department,status,hostname,authentication_event_count,failed_login_count,successful_login_count,mfa_failure_count,unique_source_ip_count,session_count,unknown_evidence_count,off_hours_activity_count,endpoint_alert_count,critical_endpoint_alert_count,high_endpoint_alert_count,medium_endpoint_alert_count,low_endpoint_alert_count,unique_host_count,authentication_failure_rate,mfa_failure_rate,evidence_count,valid_evidence_count,feature_confidence,department_failed_login_percentile
EMP12372,chavvi.dey98,Procurement,Active,LPT-12372,4.0,0.0,4.0,0.0,3.0,4.0,2.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,7.0,5.0,EXACT,9.574468085106384
EMP10339,amara.mitter83,Finance,Active,VDR-10339,6.0,3.0,3.0,0.0,2.0,4.0,5.0,1.0,4.0,0.0,1.0,2.0,1.0,1.0,0.5,0.0,10.0,5.0,EXACT,83.44370860927152
EMP11897,bimala.khosla56,IT,Active,WS-11897,3.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,0.3333333333333333,0.0,5.0,4.0,EXACT,34.33734939759036
EMP12140,neelima.koshy46,Human Resources,Active,VDR-12140,10.0,2.0,5.0,0.0,7.0,6.0,5.0,6.0,4.0,1.0,0.0,1.0,2.0,1.0,0.2,0.0,14.0,9.0,EXACT,61.38461538461538
EMP10925,ranveer.kapadia75,Procurement,Active,VDR-10925,9.0,2.0,7.0,0.0,3.0,6.0,6.0,2.0,4.0,0.0,1.0,2.0,1.0,1.0,0.2222222222222222,0.0,13.0,7.0,EXACT,58.723404255319146
EMP10265,netra.wali12,Customer Support,Active,WS-10265,5.0,3.0,1.0,0.0,2.0,1.0,4.0,2.0,3.0,0.0,0.0,0.0,3.0,1.0,0.6,0.0,8.0,4.0,EXACT,82.55813953488372
EMP10376,bhanumati.chandran62,IT Support,Active,WS-10376,7.0,2.0,5.0,0.0,1.0,5.0,6.0,5.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2857142857142857,0.0,8.0,2.0,EXACT,69.82758620689656
EMP11983,timothy.korpal25,Human Resources,Disabled,LPT-11983,5.0,0.0,4.0,0.0,0.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,EXACT,9.692307692307692
EMP11463,widisha.hari94,IT Support,Active,WS-11463,10.0,1.0,9.0,0.0,4.0,8.0,6.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,0.1,0.0,12.0,6.0,EXACT,37.93103448275862
EMP10271,Unknown,Legal,Active,LPT-10271,7.0,1.0,4.0,0.0,2.0,3.0,6.0,5.0,4.0,0.0,2.0,2.0,0.0,1.0,0.14285714285714285,0.0,11.0,5.0,EXACT,30.08658008658009
EMP10696,george_krishnamurthy72,Legal,Active,WS-10696,8.0,2.0,2.0,0.0,5.0,3.0,3.0,4.0,6.0,0.0,1.0,4.0,1.0,1.0,0.25,0.0,14.0,11.0,EXACT,58.44155844155844
EMP10244,bishakha.chopra60,Marketing,Terminated,VDR-10244.,4.0,1.0,3.0,0.0,3.0,2.0,1.0,3.0,3.0,1.0,0.0,2.0,0.0,1.0,0.25,0.0,7.0,6.0,EXACT,36.32286995515695
EMP12898,unnati.kaur19,Legal,Active,WS-12898,3.0,2.0,1.0,0.0,0.0,1.0,3.0,1.0,4.0,1.0,0.0,2.0,1.0,1.0,0.6666666666666666,0.0,7.0,4.0,EXACT,58.44155844155844
EMP10476,jason.parmar97,Finance,Disabled,WS-10476,6.0,3.0,3.0,0.0,0.0,3.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,6.0,0.0,EXACT,83.44370860927152
EMP11804,tarak.hegde80,IT,Active,VDR-11804,3.0,0.0,3.0,0.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,6.0,4.0,EXACT,8.23293172690763
EMP12116,saanvi.konda9,Customer Support,Active,LPT-12116,3.0,2.0,1.0,0.0,2.0,3.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.6666666666666666,0.0,4.0,3.0,EXACT,66.27906976744185
EMP12314,urmi.gandhi15,Brand,Active,LPT-12314.,5.0,2.0,1.0,0.0,4.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,0.4,0.0,8.0,7.0,EXACT,45.370370370370374
EMP11812,zinal.varty46,Procurement,Active,VDR-11812,6.0,3.0,3.0,0.0,3.0,3.0,4.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,0.5,0.0,7.0,3.0,EXACT,79.14893617021276
EMP12615,omkaar.upadhyay44,Sales,Active,LPT-12615,7.0,5.0,1.0,0.0,6.0,1.0,2.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,0.7142857142857143,0.0,8.0,6.0,EXACT,98.31649831649831
EMP12868,jason.goda96,Procurement,Active,WS-12868,4.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,4.0,0.0,1.0,2.0,1.0,1.0,0.5,0.0,8.0,6.0,EXACT,58.723404255319146
EMP12069,rishi.thaker79,Sales,Disabled,LPT-12069,6.0,0.0,5.0,0.0,2.0,5.0,5.0,1.0,4.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,10.0,5.0,EXACT,9.090909090909092
EMP10250,vritti_bhalla72,R&D,Active,LPT-10250,3.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,5.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,8.0,7.0,EXACT,7.468879668049793
EMP10413,rushil.sunder88,Human Resources,Active,WS-10413,4.0,0.0,4.0,0.0,3.0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,4.0,EXACT,9.692307692307692
EMP10545,Unknown,Operations,Active,LPT-10545,3.0,2.0,1.0,0.0,1.0,0.0,2.0,2.0,5.0,0.0,0.0,1.0,4.0,1.0,0.6666666666666666,0.0,8.0,6.0,EXACT,60.24464831804281
EMP11193,nikita.rao21,Human Resources,Active,WS-11193,5.0,3.0,2.0,0.0,3.0,2.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.6,0.0,6.0,4.0,EXACT,82.46153846153847
EMP10738,wazir.parsa74,Call Center,Active,LPT-10738,7.0,3.0,4.0,0.0,6.0,6.0,1.0,4.0,2.0,0.0,0.0,2.0,0.0,1.0,0.42857142857142855,0.0,9.0,8.0,EXACT,82.6923076923077
EMP10310,gabriel.trivedi30,Legal,Active,VDR-10310,6.0,1.0,5.0,0.0,4.0,5.0,2.0,4.0,3.0,0.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.0,9.0,7.0,EXACT,30.08658008658009
EMP11798,jack.madan88,Procurement,Active,VDR-11798,8.0,1.0,6.0,0.0,5.0,5.0,3.0,4.0,4.0,2.0,1.0,0.0,1.0,1.0,0.125,0.0,12.0,9.0,EXACT,32.340425531914896
EMP10893,yash.sawhney59,Compliance,Active,WS-10893,4.0,0.0,3.0,0.0,0.0,3.0,4.0,2.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,7.0,3.0,EXACT,11.76470588235294
EMP11131,nilima.gour98,Legal,Active,Unknown,3.0,1.0,2.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,3.0,3.0,EXACT,30.08658008658009
EMP11449,geetika.gaba88,Compliance,Blocked,VDR-11449.,6.0,2.0,4.0,0.0,3.0,3.0,3.0,4.0,4.0,0.0,1.0,0.0,3.0,1.0,0.3333333333333333,0.0,10.0,7.0,EXACT,67.64705882352942
EMP12993,omaja.mann4,Legal,Active,LPT-12993,9.0,3.0,3.0,0.0,3.0,5.0,6.0,4.0,4.0,1.0,0.0,2.0,1.0,1.0,0.3333333333333333,0.0,13.0,7.0,EXACT,79.43722943722943
EMP10015,isaiah.swaminathan1,Marketing,Terminated,LPT-10015,5.0,2.0,3.0,0.0,5.0,3.0,1.0,3.0,2.0,0.0,1.0,1.0,0.0,1.0,0.4,0.0,7.0,6.0,EXACT,62.10762331838565
EMP10721,chameli.rama10,Marketing,On Leave,WS-10721,6.0,1.0,4.0,0.0,3.0,3.0,4.0,4.0,3.0,0.0,2.0,1.0,0.0,1.0,0.16666666666666666,0.0,9.0,5.0,EXACT,36.32286995515695
EMP11420,ayush.yogi99,Operations,Terminated,VDR-11420,6.0,2.0,4.0,0.0,1.0,2.0,5.0,1.0,4.0,0.0,1.0,0.0,3.0,1.0,0.3333333333333333,0.0,10.0,5.0,EXACT,60.24464831804281
EMP12715,arin.sant37,Customer Support,Active,WS-12715.,3.0,1.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,3.0,1.0,EXACT,37.7906976744186
EMP10981,jasmit.apte26,Sales,Active,LPT-10981,2.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,6.0,1.0,1.0,0.0,4.0,1.0,0.0,0.0,8.0,6.0,EXACT,9.090909090909092
EMP12184,manan_sharaf61,Operations,Disabled,VDR-12184.,4.0,1.0,3.0,0.0,2.0,3.0,2.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,0.25,0.0,6.0,4.0,EXACT,29.510703363914377
EMP11539,aradhana.korpal74,Operations,Active,Unknown,7.0,2.0,5.0,0.0,2.0,4.0,5.0,4.0,2.0,0.0,0.0,2.0,0.0,1.0,0.2857142857142857,0.0,9.0,4.0,EXACT,60.24464831804281
EMP12608,nimrat.natt68,Compliance,Active,LPT-12608,4.0,2.0,2.0,0.0,4.0,3.0,1.0,2.0,3.0,0.0,0.0,1.0,2.0,1.0,0.5,0.0,7.0,6.0,EXACT,67.64705882352942
EMP11550,Unknown,Marketing,Active,WS-11550,11.0,2.0,8.0,0.0,6.0,5.0,6.0,7.0,8.0,1.0,2.0,4.0,1.0,1.0,0.18181818181818182,0.0,19.0,13.0,EXACT,62.10762331838565
EMP12495,chandani.jain37,Finance,Active,WS-12495,7.0,1.0,5.0,0.0,4.0,4.0,4.0,3.0,3.0,1.0,0.0,2.0,0.0,1.0,0.14285714285714285,0.0,10.0,6.0,EXACT,36.75496688741722
EMP10363,chatura.krishnan67,Legal,Active,VDR-10363,5.0,0.0,5.0,0.0,2.0,5.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,6.0,3.0,EXACT,7.575757575757576
EMP10982,eta.aurora77,Operations,Active,WS-10982.,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,5.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,6.0,6.0,EXACT,29.510703363914377
EMP10182,gagan.edwin92,Finance,Active,LPT-10182,4.0,2.0,2.0,0.0,2.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.5,0.0,5.0,3.0,EXACT,63.90728476821192
EMP10985,maanas.nori15,Finance,Active,LPT-10985,11.0,2.0,9.0,0.0,9.0,8.0,4.0,7.0,3.0,0.0,1.0,1.0,1.0,1.0,0.18181818181818182,0.0,14.0,10.0,EXACT,63.90728476821192
EMP12089,Unknown,Human Resources,Active,LPT-12089,4.0,3.0,1.0,0.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.75,0.0,6.0,4.0,EXACT,82.46153846153847
EMP11194,shivani.pal34,R&D,Terminated,WS-11194,10.0,2.0,8.0,0.0,8.0,7.0,3.0,6.0,6.0,0.0,0.0,2.0,4.0,1.0,0.2,0.0,16.0,13.0,EXACT,58.921161825726145
EMP12797,idika.badal3,Sales,Active,VDR-12797,7.0,2.0,4.0,0.0,3.0,3.0,5.0,3.0,3.0,0.0,0.0,3.0,0.0,1.0,0.2857142857142857,0.0,10.0,5.0,EXACT,59.764309764309765
EMP11784,nandini.rajan36,Customer Support,Active,LPT-11784,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,5.0,4.0,EXACT,37.7906976744186
EMP11121,divya.narain73,Compliance,Disabled,VDR-11121,3.0,1.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,4.0,3.0,EXACT,37.254901960784316
EMP10187,samar.khare6,Sales,Active,WS-10187,8.0,2.0,6.0,0.0,7.0,4.0,2.0,4.0,2.0,0.0,1.0,0.0,1.0,1.0,0.25,0.0,10.0,8.0,EXACT,59.764309764309765
EMP10619,qabil.dhaliwal53,Legal,Active,LPT-10619,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,1.0,0.5,0.0,5.0,5.0,EXACT,30.08658008658009
EMP12329,sara.puri61,Sales,Active,LPT-12329,8.0,3.0,4.0,0.0,6.0,4.0,3.0,5.0,3.0,1.0,1.0,1.0,0.0,1.0,0.375,0.0,11.0,8.0,EXACT,81.64983164983165
EMP11175,david.jayaraman10,R&D,Active,LPT-11175,12.0,3.0,8.0,0.0,4.0,8.0,8.0,5.0,6.0,1.0,1.0,2.0,2.0,1.0,0.25,0.0,18.0,10.0,EXACT,80.29045643153528
EMP11182,ethan.madan49,Finance,Active,WS-11182,4.0,0.0,2.0,0.0,3.0,2.0,1.0,2.0,3.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,7.0,6.0,EXACT,10.76158940397351
EMP12456,ira.shroff38,Procurement,Active,WS-12456,8.0,2.0,5.0,0.0,5.0,7.0,4.0,5.0,3.0,0.0,0.0,1.0,2.0,1.0,0.25,0.0,11.0,7.0,EXACT,58.723404255319146
EMP12268,Unknown,Sales,Terminated,LPT-12268,5.0,0.0,5.0,0.0,3.0,2.0,2.0,2.0,5.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,10.0,8.0,EXACT,9.090909090909092
EMP10614,radha.dash90,Sales,On Leave,VDR-10614,8.0,2.0,4.0,0.0,2.0,5.0,7.0,4.0,4.0,0.0,1.0,3.0,0.0,1.0,0.25,0.0,12.0,5.0,EXACT,59.764309764309765
EMP11513,vedika.mandal79,R&D,Active,WS-11513,4.0,1.0,3.0,0.0,3.0,3.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,0.25,0.0,6.0,5.0,EXACT,30.49792531120332
EMP11466,eta.bajwa82,Human Resources,Active,Unknown,6.0,3.0,1.0,0.0,3.0,0.0,3.0,4.0,4.0,0.0,1.0,1.0,2.0,1.0,0.5,0.0,10.0,7.0,EXACT,82.46153846153847
EMP10401,bhavna.sandal34,Sales,Active,LPT-10401,10.0,2.0,7.0,0.0,6.0,7.0,6.0,7.0,1.0,1.0,0.0,0.0,0.0,1.0,0.2,0.0,11.0,5.0,EXACT,59.764309764309765
EMP10994,gaurav.konda64,R&D,Terminated,WS-10994,10.0,1.0,9.0,0.0,5.0,7.0,5.0,6.0,4.0,0.0,0.0,4.0,0.0,1.0,0.1,0.0,14.0,9.0,EXACT,30.49792531120332
EMP10934,triveni.kohli19,Procurement,Active,WS-10934,3.0,2.0,1.0,0.0,0.0,2.0,3.0,2.0,4.0,1.0,0.0,3.0,0.0,1.0,0.6666666666666666,0.0,7.0,4.0,EXACT,58.723404255319146
EMP10371,oviya.wason29,Finance,Active,WS-10371,7.0,4.0,2.0,0.0,4.0,3.0,4.0,4.0,5.0,0.0,1.0,3.0,1.0,1.0,0.5714285714285714,0.0,12.0,8.0,EXACT,93.87417218543047
EMP12046,pushti.misra35,Finance,Active,LPT-12046,8.0,4.0,4.0,0.0,4.0,4.0,5.0,4.0,5.0,1.0,0.0,1.0,3.0,1.0,0.5,0.0,13.0,8.0,EXACT,93.87417218543047
EMP12233,manan.apte72,Operations,Disabled,VDR-12233,4.0,4.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,6.0,4.0,EXACT,93.27217125382263
EMP10593,christopher.mital34,Support,Active,LPT-10593,8.0,5.0,2.0,0.0,6.0,5.0,2.0,4.0,3.0,0.0,1.0,2.0,0.0,1.0,0.625,0.0,11.0,9.0,EXACT,92.96875
EMP12034,lohit.toor26,Finance,Active,VDR-12034,6.0,1.0,5.0,0.0,2.0,6.0,4.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,0.16666666666666666,0.0,7.0,3.0,EXACT,36.75496688741722
EMP10726,orinder.sanghvi74,IT,Active,WS-10726,6.0,4.0,1.0,0.0,6.0,1.0,2.0,2.0,3.0,1.0,0.0,2.0,0.0,1.0,0.6666666666666666,0.0,9.0,7.0,EXACT,89.35742971887551
EMP10826,nihal.garde76,IT,Disabled,WS-10826,5.0,1.0,3.0,0.0,4.0,4.0,2.0,3.0,3.0,0.0,1.0,1.0,1.0,1.0,0.2,0.0,8.0,6.0,EXACT,34.33734939759036
EMP11783,suhani.lanka71,Legal,Terminated,LPT-11783,4.0,1.0,3.0,0.0,2.0,3.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.25,0.0,5.0,2.0,EXACT,30.08658008658009
EMP10687,vaishnavi.dora76,Legal,Active,WS-10687,3.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.0,5.0,2.0,EXACT,30.08658008658009
EMP12283,veer.ramanathan96,Human Resources,Active,WS-12283,3.0,0.0,3.0,0.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,7.0,6.0,EXACT,9.692307692307692
EMP10136,aishani.chanda55,Human Resources,Terminated,WS-10136,9.0,4.0,5.0,0.0,5.0,5.0,6.0,3.0,6.0,0.0,0.0,2.0,4.0,1.0,0.4444444444444444,0.0,15.0,9.0,EXACT,91.53846153846153
EMP12754,brijesh.dube88,Human Resources,Disabled,LPT-12754,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,2.0,EXACT,9.692307692307692
EMP10628,nathan_taneja72,IT,Active,VDR-10628,5.0,1.0,2.0,0.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,5.0,2.0,EXACT,34.33734939759036
EMP10334,waida.arora17,Marketing,Active,WS-10334,2.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,EXACT,10.31390134529148
EMP10390,girish.balakrishnan22,Human Resources,Active,LPT-10390,7.0,4.0,3.0,0.0,7.0,5.0,2.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,0.5714285714285714,0.0,8.0,6.0,EXACT,91.53846153846153
EMP12381,lucky_sarkar95,Finance,Active,LPT-12381.,4.0,0.0,4.0,0.0,2.0,4.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,2.0,EXACT,10.76158940397351
EMP11109,ekapad.murthy37,Call Center,Active,LPT-11109.,8.0,1.0,6.0,0.0,4.0,6.0,4.0,5.0,3.0,0.0,1.0,1.0,1.0,1.0,0.125,0.0,11.0,7.0,EXACT,36.53846153846153
EMP11849,yochana.talwar9,IT,Active,WS-11849,3.0,1.0,1.0,0.0,0.0,2.0,3.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,0.3333333333333333,0.0,5.0,2.0,EXACT,34.33734939759036
EMP12781,Unknown,IT,Terminated,VDR-12781,11.0,5.0,5.0,0.0,7.0,7.0,4.0,7.0,4.0,0.0,1.0,2.0,1.0,1.0,0.45454545454545453,0.0,15.0,11.0,EXACT,95.78313253012048
EMP10710,hamsini.bassi31,R&D,Active,VDR-10710,5.0,5.0,0.0,0.0,4.0,2.0,1.0,4.0,6.0,0.0,1.0,1.0,4.0,1.0,1.0,0.0,11.0,10.0,EXACT,97.30290456431536
EMP11039,vritti.khalsa6,Customer Support,Active,WS-11039,10.0,5.0,3.0,0.0,5.0,2.0,5.0,4.0,4.0,2.0,1.0,0.0,1.0,1.0,0.5,0.0,14.0,9.0,EXACT,95.05813953488372
EMP12737,kashish.raman24,IT,Terminated,LPT-12737,4.0,1.0,3.0,0.0,2.0,4.0,3.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,0.25,0.0,7.0,4.0,EXACT,34.33734939759036
EMP12751,william.narang20,Customer Support,Active,Unknown,4.0,1.0,2.0,0.0,2.0,2.0,2.0,3.0,3.0,0.0,1.0,1.0,1.0,1.0,0.25,0.0,7.0,5.0,EXACT,37.7906976744186
EMP12674,geetika.khurana37,Operations,Active,WS-12674,3.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,5.0,2.0,EXACT,6.269113149847094
EMP11561,aradhana.sarraf50,IT Support,Active,Unknown,5.0,0.0,5.0,0.0,2.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,3.0,EXACT,9.482758620689655
EMP12840,anmol.jaggi24,Call Center,Disabled,LPT-12840,2.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,6.0,5.0,EXACT,10.576923076923077
EMP11594,vrinda.ganesan90,Customer Support,Active,VDR-11594,2.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0,2.0,EXACT,9.593023255813954
EMP12933,aarav.ben13,Sales,Active,WS-12933,9.0,1.0,7.0,0.0,4.0,6.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,9.0,3.0,EXACT,31.818181818181817
EMP12837,amara.kade96,Innovation,Active,VDR-12837,4.0,3.0,1.0,0.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.75,0.0,5.0,4.0,EXACT,80.17241379310344
EMP11112,umang.raval82,Operations,Active,VDR-11112,7.0,3.0,3.0,0.0,3.0,5.0,4.0,5.0,3.0,1.0,0.0,2.0,0.0,1.0,0.42857142857142855,0.0,10.0,6.0,EXACT,81.65137614678899
EMP10465,chakradev.krishnan38,Customer Support,Active,VDR-10465,7.0,1.0,5.0,0.0,3.0,4.0,5.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.14285714285714285,0.0,8.0,3.0,EXACT,37.7906976744186
EMP11560,osha.nadig17,Operations,Active,VDR-11560,9.0,2.0,5.0,0.0,3.0,5.0,6.0,4.0,5.0,0.0,0.0,4.0,1.0,1.0,0.2222222222222222,0.0,14.0,8.0,EXACT,60.24464831804281
EMP11223,gauri.kannan81,Marketing,Active,WS-11223,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,5.0,4.0,EXACT,36.32286995515695
EMP12067,qarin.bhagat83,R&D,Active,WS-12067,8.0,4.0,3.0,0.0,2.0,3.0,6.0,6.0,6.0,0.0,4.0,1.0,1.0,1.0,0.5,0.0,14.0,8.0,EXACT,92.5311203319502
EMP12420,fitan.natarajan6,IT,Active,VDR-12420,9.0,1.0,5.0,0.0,5.0,4.0,5.0,3.0,3.0,0.0,2.0,0.0,1.0,1.0,0.1111111111111111,0.0,12.0,7.0,EXACT,34.33734939759036
EMP11508,qarin.prabhu95,Finance,Active,VDR-11508,5.0,2.0,3.0,0.0,2.0,3.0,3.0,2.0,3.0,1.0,0.0,1.0,1.0,1.0,0.4,0.0,8.0,5.0,EXACT,63.90728476821192
EMP11885,bhavika.kalla13,Procurement,Active,WS-11885,5.0,1.0,4.0,0.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.2,0.0,7.0,4.0,EXACT,32.340425531914896
EMP11104,jack.chacko10,Marketing,Active,WS-11104,5.0,1.0,3.0,0.0,3.0,3.0,2.0,3.0,3.0,0.0,1.0,1.0,1.0,1.0,0.2,0.0,8.0,6.0,EXACT,36.32286995515695
EMP10660,maanav.oak34,Customer Support,Active,WS-10660,4.0,1.0,3.0,0.0,1.0,3.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.25,0.0,6.0,3.0,EXACT,37.7906976744186
EMP10338,kamya.chopra12,Human Resources,Active,WS-10338,2.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,EXACT,9.692307692307692
EMP10215,anirudh.das28,Procurement,Active,LPT-10215,3.0,0.0,3.0,0.0,2.0,3.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,5.0,4.0,EXACT,9.574468085106384
EMP11615,akshay.maharaj13,Finance,Active,LPT-11615,7.0,2.0,5.0,0.0,4.0,5.0,3.0,4.0,4.0,0.0,0.0,1.0,3.0,1.0,0.2857142857142857,0.0,11.0,8.0,EXACT,63.90728476821192
EMP12040,warjas.ratta50,Customer Support,Active,Unknown,2.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,2.0,1.0,0.5,0.0,5.0,5.0,EXACT,37.7906976744186
EMP12592,saanvi_kalita43,Sales,On Leave,WS-12592,8.0,2.0,4.0,0.0,2.0,6.0,6.0,5.0,1.0,0.0,0.0,0.0,1.0,1.0,0.25,0.0,9.0,3.0,EXACT,59.764309764309765
EMP12889,ekaja.d’alia3,R&D,Active,Unknown,6.0,4.0,1.0,0.0,3.0,1.0,3.0,4.0,4.0,0.0,2.0,0.0,2.0,1.0,0.6666666666666666,0.0,10.0,7.0,EXACT,92.5311203319502
EMP11592,manthan.badal24,Legal,Active,VDR-11592.,4.0,1.0,2.0,0.0,1.0,2.0,3.0,3.0,4.0,0.0,1.0,2.0,1.0,1.0,0.25,0.0,8.0,5.0,EXACT,30.08658008658009
EMP12118,diya.sidhu15,IT,Active,WS-12118,4.0,1.0,3.0,0.0,4.0,1.0,0.0,1.0,5.0,0.0,2.0,3.0,0.0,1.0,0.25,0.0,9.0,9.0,EXACT,34.33734939759036
EMP11793,nathan.mall50,Innovation,Active,LPT-11793,5.0,1.0,3.0,0.0,0.0,3.0,5.0,2.0,3.0,0.0,2.0,0.0,1.0,1.0,0.2,0.0,8.0,3.0,EXACT,32.758620689655174
EMP12600,aarnav.kaul95,Legal,Active,LPT-12600.,6.0,3.0,3.0,0.0,2.0,5.0,4.0,5.0,3.0,1.0,0.0,1.0,1.0,1.0,0.5,0.0,9.0,5.0,EXACT,79.43722943722943
EMP10816,panini.sachdev98,Supply Chain,Active,VDR-10816.,10.0,2.0,7.0,0.0,6.0,7.0,6.0,4.0,3.0,0.0,1.0,1.0,1.0,1.0,0.2,0.0,13.0,7.0,EXACT,59.83606557377049
EMP11067,ekta.ray68,Brand,Active,WS-11067,5.0,2.0,2.0,0.0,3.0,2.0,2.0,3.0,9.0,0.0,0.0,5.0,4.0,1.0,0.4,0.0,14.0,12.0,EXACT,45.370370370370374
EMP12121,aishani.raja23,IT,Active,VDR-12121,5.0,4.0,1.0,0.0,2.0,2.0,3.0,0.0,3.0,0.0,0.0,2.0,1.0,1.0,0.8,0.0,8.0,5.0,EXACT,89.35742971887551
EMP10274,liam.brar8,Customer Support,Active,LPT-10274,7.0,3.0,4.0,0.0,7.0,4.0,0.0,6.0,2.0,0.0,0.0,1.0,1.0,1.0,0.42857142857142855,0.0,9.0,9.0,EXACT,82.55813953488372
EMP12315,laksh.sama59,Sales,Active,LPT-12315,6.0,1.0,4.0,0.0,3.0,4.0,3.0,4.0,2.0,0.0,2.0,0.0,0.0,1.0,0.16666666666666666,0.0,8.0,5.0,EXACT,31.818181818181817
EMP10865,sanya.kala89,Legal,Active,WS-10865,4.0,0.0,3.0,0.0,0.0,1.0,4.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,EXACT,7.575757575757576
