user_id,username,assigned_cluster,cluster_label,drift_distance,drift_score,drift_confidence,drift_category,cluster_changed
EMP12283,veer.ramanathan96,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.7053,25.58,0.8543,MODERATE_DRIFT,False
EMP10136,aishani.chanda55,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.8147,42.22,0.7804,MODERATE_DRIFT,False
EMP12754,brijesh.dube88,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.8125,27.19,0.8466,MODERATE_DRIFT,False
EMP10628,nathan_taneja72,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,2.0397,30.6,0.8306,MODERATE_DRIFT,False
EMP10334,waida.arora17,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,2.1935,32.9,0.8201,MODERATE_DRIFT,False
EMP10390,girish.balakrishnan22,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.3644,35.47,0.8088,MODERATE_DRIFT,False
EMP12381,lucky_sarkar95,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.7406,26.11,0.8517,MODERATE_DRIFT,False
EMP11109,ekapad.murthy37,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.154,17.31,0.8965,STABLE,False
EMP11849,yochana.talwar9,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.6242,24.36,0.8603,MODERATE_DRIFT,False
EMP12781,Unknown,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,3.3673,50.51,0.7481,HIGH_DRIFT,False
EMP10710,hamsini.bassi31,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,4.2874,64.31,0.6999,HIGH_DRIFT,False
EMP11039,vritti.khalsa6,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.2126,33.19,0.8188,MODERATE_DRIFT,False
EMP12737,kashish.raman24,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.7874,26.81,0.8484,MODERATE_DRIFT,False
EMP12751,william.narang20,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.1356,17.03,0.898,STABLE,False
EMP12674,geetika.khurana37,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,2.3901,35.85,0.8071,MODERATE_DRIFT,False
EMP11561,aradhana.sarraf50,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.8038,27.06,0.8472,MODERATE_DRIFT,False
EMP12840,anmol.jaggi24,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,0.9071,13.61,0.9168,STABLE,False
EMP11594,vrinda.ganesan90,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.629,24.43,0.8599,MODERATE_DRIFT,False
EMP12933,aarav.ben13,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,2.728,40.92,0.7857,MODERATE_DRIFT,False
EMP12837,amara.kade96,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.4967,37.45,0.8002,MODERATE_DRIFT,False
EMP11112,umang.raval82,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.1234,16.85,0.899,STABLE,False
EMP10465,chakradev.krishnan38,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.5075,22.61,0.869,MODERATE_DRIFT,False
EMP11560,osha.nadig17,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.854,27.81,0.8436,MODERATE_DRIFT,False
EMP11223,gauri.kannan81,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,3.2498,48.75,0.7547,MODERATE_DRIFT,False
EMP12067,qarin.bhagat83,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,3.3011,49.52,0.7518,MODERATE_DRIFT,False
EMP12420,fitan.natarajan6,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.8113,27.17,0.8466,MODERATE_DRIFT,False
EMP11508,qarin.prabhu95,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,0.7687,11.53,0.9286,STABLE,False
EMP11885,bhavika.kalla13,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,0.7692,11.54,0.9286,STABLE,False
EMP11104,jack.chacko10,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.3241,19.86,0.8831,STABLE,False
EMP10660,maanav.oak34,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.2341,18.51,0.8901,STABLE,False
EMP10338,kamya.chopra12,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.9869,29.8,0.8342,MODERATE_DRIFT,False
EMP10215,anirudh.das28,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.6726,25.09,0.8567,MODERATE_DRIFT,False
EMP11615,akshay.maharaj13,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.2283,18.42,0.8906,STABLE,False
EMP12040,warjas.ratta50,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,0.9085,13.63,0.9167,STABLE,False
EMP12592,saanvi_kalita43,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.497,37.45,0.8002,MODERATE_DRIFT,False
EMP12889,ekaja.d’alia3,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.2137,33.21,0.8188,MODERATE_DRIFT,False
EMP11592,manthan.badal24,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.1386,17.08,0.8978,STABLE,False
EMP12118,diya.sidhu15,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,2.6073,39.11,0.7932,MODERATE_DRIFT,False
EMP11793,nathan.mall50,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.5111,22.67,0.8687,MODERATE_DRIFT,False
EMP12600,aarnav.kaul95,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.797,26.95,0.8477,MODERATE_DRIFT,False
EMP10816,panini.sachdev98,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.6133,24.2,0.8611,MODERATE_DRIFT,False
EMP11067,ekta.ray68,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,4.059,60.89,0.7113,HIGH_DRIFT,False
EMP12121,aishani.raja23,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.8206,42.31,0.78,MODERATE_DRIFT,False
EMP10274,liam.brar8,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.1481,32.22,0.8232,MODERATE_DRIFT,False
EMP12315,laksh.sama59,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.67,25.05,0.8569,MODERATE_DRIFT,False
EMP10865,sanya.kala89,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,2.2601,33.9,0.8157,MODERATE_DRIFT,False
EMP10101,karan.gill35,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.6812,25.22,0.8561,MODERATE_DRIFT,False
EMP11501,bakhshi.swamy33,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.0887,16.33,0.9018,STABLE,False
EMP12833,ubika.dora89,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,3.4206,51.31,0.7451,HIGH_DRIFT,False
EMP10171,bimala.nayar80,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.674,40.11,0.789,MODERATE_DRIFT,False
EMP10107,mekhala.gade57,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.9977,29.97,0.8335,MODERATE_DRIFT,False
EMP12697,damini.dara51,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.1755,17.63,0.8948,STABLE,False
EMP11521,mohini.hegde96,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,3.0823,46.23,0.7644,MODERATE_DRIFT,False
EMP12724,max.wali58,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.8445,27.67,0.8443,MODERATE_DRIFT,False
EMP12270,isaiah.bhatti12,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.8968,43.45,0.7754,MODERATE_DRIFT,False
EMP11878,qadim.puri38,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.1485,32.23,0.8231,MODERATE_DRIFT,False
EMP12106,rachana.gokhale33,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.5276,22.91,0.8675,MODERATE_DRIFT,False
EMP12077,jai.dube97,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.3693,20.54,0.8796,MODERATE_DRIFT,False
EMP12322,ekavir_seshadri85,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.6136,24.2,0.8611,MODERATE_DRIFT,False
EMP12412,william.swamy80,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.2453,18.68,0.8893,STABLE,False
EMP12654,charvi.tella63,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.6489,39.73,0.7906,MODERATE_DRIFT,False
EMP11873,jasmit.badal96,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.1465,17.2,0.8971,STABLE,False
EMP10295,eesha.parikh47,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.6679,25.02,0.8571,MODERATE_DRIFT,False
EMP10712,manya.bhatti69,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.4709,37.06,0.8019,MODERATE_DRIFT,False
EMP10072,bhavika.wagle62,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,0.7362,11.04,0.9314,STABLE,False
EMP11524,veda.srinivasan95,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.094,16.41,0.9014,STABLE,False
EMP12341,vedhika.raj2,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.084,31.26,0.8275,MODERATE_DRIFT,False
EMP12981,ekaraj.biswas85,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,2.2225,33.34,0.8182,MODERATE_DRIFT,False
EMP12971,ekansh.bhardwaj35,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.1788,17.68,0.8946,STABLE,False
EMP10481,charles.majumdar25,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.4946,22.42,0.87,MODERATE_DRIFT,False
EMP12306,maanas.borde94,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.4255,36.38,0.8048,MODERATE_DRIFT,False
EMP11530,parth.pandey90,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,0.524,7.86,0.9502,STABLE,False
EMP12632,rachita.mall3,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.8094,27.14,0.8468,MODERATE_DRIFT,False
EMP11514,dakshesh.chaudhari62,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,0.9363,14.04,0.9144,STABLE,False
EMP11762,bhavya.khanna18,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.6901,25.35,0.8554,MODERATE_DRIFT,False
EMP11490,advaith.shroff57,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.3243,19.86,0.8831,STABLE,False
EMP11171,shravya.khalsa89,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.0858,16.29,0.9021,STABLE,False
EMP12526,max.bassi73,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,2.4474,36.71,0.8034,MODERATE_DRIFT,False
EMP12438,panini.randhawa28,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.0315,15.47,0.9065,STABLE,False
EMP12619,upadhriti.kannan16,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,2.449,36.73,0.8033,MODERATE_DRIFT,False
EMP12284,naksh.kala17,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,0.7986,11.98,0.926,STABLE,False
EMP10405,nidhi.sankar58,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.3165,19.75,0.8837,STABLE,False
EMP10757,gaurika.bains94,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.9708,29.56,0.8354,MODERATE_DRIFT,False
EMP12071,bhavna.deshpande74,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.7071,25.61,0.8542,MODERATE_DRIFT,False
EMP12252,advay.ray64,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.1642,17.46,0.8957,STABLE,False
EMP11999,udant.dyal3,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,2.4696,37.04,0.802,MODERATE_DRIFT,False
EMP10097,advik.raj99,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.0887,16.33,0.9018,STABLE,False
EMP11333,meera.sule49,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.1618,17.43,0.8959,STABLE,False
EMP12461,nachiket.ganguly96,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.2775,19.16,0.8867,STABLE,False
EMP10743,yashodhara.dugar79,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,2.0686,31.03,0.8286,MODERATE_DRIFT,False
EMP10806,daniel.nadkarni96,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,2.0862,31.29,0.8274,MODERATE_DRIFT,False
EMP12020,wyatt.sharaf97,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,2.5706,38.56,0.7955,MODERATE_DRIFT,False
EMP12576,gavin.devi25,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,3.0259,45.39,0.7677,MODERATE_DRIFT,False
EMP11535,dhriti.shere97,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.5339,23.01,0.867,MODERATE_DRIFT,False
EMP12114,omkaar.srinivasan33,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,0.9565,14.35,0.9127,STABLE,False
EMP12172,dominic.bose12,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.5951,23.93,0.8624,MODERATE_DRIFT,False
EMP12415,naveen_tara18,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.3801,20.7,0.8787,MODERATE_DRIFT,False
EMP10148,ria.ramakrishnan80,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.4347,21.52,0.8745,MODERATE_DRIFT,False
EMP12154,aadi.sidhu81,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.6633,24.95,0.8574,MODERATE_DRIFT,False
EMP12117,timothy.yadav52,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,0.82,12.3,0.9242,STABLE,False
EMP12831,chatresh_nagi33,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,3.1404,47.11,0.761,MODERATE_DRIFT,False
EMP11315,yash.choudhary70,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.3141,19.71,0.8839,STABLE,False
EMP10692,nitara_shukla26,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,2.1888,32.83,0.8204,MODERATE_DRIFT,False
EMP10818,rayaan_tiwari18,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.8456,27.68,0.8442,MODERATE_DRIFT,False
EMP11728,rushil.bassi10,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.3955,20.93,0.8775,MODERATE_DRIFT,False
EMP11386,manthan.rajagopal79,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.5814,38.72,0.7948,MODERATE_DRIFT,False
EMP12353,Unknown,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,2.6786,40.18,0.7887,MODERATE_DRIFT,False
EMP12120,sachi.brar91,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.0389,15.58,0.9059,STABLE,False
EMP11599,hardik.krishnan79,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,2.5664,38.5,0.7958,MODERATE_DRIFT,False
EMP12663,zansi.master45,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,2.6831,40.25,0.7885,MODERATE_DRIFT,False
EMP12531,vincent.bora29,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.6642,24.96,0.8573,MODERATE_DRIFT,False
EMP10701,keya.apte48,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.4563,21.84,0.8729,MODERATE_DRIFT,False
EMP12894,yashawini.saran22,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.4837,37.26,0.801,MODERATE_DRIFT,False
EMP12738,devika.bhargava75,CLUSTER_3,SECURITY_SENSITIVE_OUTLIERS,2.185,32.77,0.8207,MODERATE_DRIFT,False
EMP10921,arunima.dhingra17,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,0.925,13.88,0.9153,STABLE,False
EMP11424,parth.maharaj81,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.2418,33.63,0.8169,MODERATE_DRIFT,False
EMP11708,rachita_nath49,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.7879,26.82,0.8483,MODERATE_DRIFT,False
EMP10905,Unknown,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.8733,28.1,0.8422,MODERATE_DRIFT,False
EMP10454,udyati.rastogi46,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.4546,36.82,0.8029,MODERATE_DRIFT,False
EMP12147,odika.mistry80,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.67,25.05,0.8569,MODERATE_DRIFT,False
EMP12883,anvi.khosla18,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.6325,24.49,0.8597,MODERATE_DRIFT,False
EMP12376,max.agate4,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.2272,33.41,0.8178,MODERATE_DRIFT,False
EMP11886,bhavya.sura34,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.0974,16.46,0.9011,STABLE,False
EMP10167,kamala.babu40,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.1616,17.42,0.8959,STABLE,False
EMP10730,omkaar.balakrishnan85,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.9494,29.24,0.8369,MODERATE_DRIFT,False
EMP12226,udant.palla36,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,2.1055,31.58,0.8261,MODERATE_DRIFT,False
EMP11310,ganga.joshi21,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.9407,29.11,0.8375,MODERATE_DRIFT,False
EMP12370,robert.de76,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.3083,19.62,0.8843,STABLE,False
EMP10026,hemang.pandya70,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.1725,17.59,0.8951,STABLE,False
EMP12054,amara.sur40,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,0.6333,9.5,0.9404,STABLE,False
EMP11652,Unknown,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.2134,33.2,0.8188,MODERATE_DRIFT,False
EMP11622,abhiram.issac85,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.2646,33.97,0.8154,MODERATE_DRIFT,False
EMP10587,janani.padmanabhan32,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.9736,29.6,0.8352,MODERATE_DRIFT,False
EMP11401,oviya.bahl97,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,2.598,38.97,0.7938,MODERATE_DRIFT,False
EMP10997,vrishti_bhandari80,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.747,26.21,0.8513,MODERATE_DRIFT,False
EMP11176,saanvi.dass2,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.0891,16.34,0.9018,STABLE,False
EMP11700,bahadurjit.ratta50,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.7975,26.96,0.8476,MODERATE_DRIFT,False
EMP11040,aarav.suri27,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.588,23.82,0.863,MODERATE_DRIFT,False
EMP10033,ekanta.chadha10,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.5651,38.48,0.7959,MODERATE_DRIFT,False
EMP11927,laban.verma70,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,2.1156,31.73,0.8254,MODERATE_DRIFT,False
EMP12440,nisha.kari14,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.2761,34.14,0.8146,MODERATE_DRIFT,False
EMP11379,victor.manne39,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.1885,17.83,0.8938,STABLE,False
EMP10041,Unknown,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,3.8114,57.17,0.724,HIGH_DRIFT,False
EMP11876,yochana.sinha99,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.7205,25.81,0.8532,MODERATE_DRIFT,False
EMP12176,theodore.chander22,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.652,24.78,0.8582,MODERATE_DRIFT,False
EMP12257,hritik.deo84,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.2355,18.53,0.89,STABLE,False
EMP12686,tara.muni30,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.4036,21.05,0.8769,MODERATE_DRIFT,False
EMP12229,kritika.chakraborty12,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,3.055,45.83,0.766,MODERATE_DRIFT,False
EMP12099,omaja.kapur20,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.7293,40.94,0.7856,MODERATE_DRIFT,False
EMP11909,kashvi.bhagat73,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.1564,17.35,0.8963,STABLE,False
EMP10609,bhavya.oza34,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.094,16.41,0.9014,STABLE,False
EMP11132,yug.om34,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.0148,30.22,0.8323,MODERATE_DRIFT,False
EMP10028,siddharth.patil20,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.8298,27.45,0.8453,MODERATE_DRIFT,False
EMP10441,utkarsh.dass49,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.0099,30.15,0.8326,MODERATE_DRIFT,False
EMP10665,daksh.kalita23,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.9803,44.7,0.7704,MODERATE_DRIFT,False
EMP12228,falguni.thaman99,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,2.0897,31.35,0.8272,MODERATE_DRIFT,False
EMP10493,radha.rana10,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,2.4477,36.72,0.8034,MODERATE_DRIFT,False
EMP11258,vinaya.barad66,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,2.1582,32.37,0.8225,MODERATE_DRIFT,False
EMP11301,kabir.tandon59,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.2877,34.32,0.8138,MODERATE_DRIFT,False
EMP12956,chanchal_sandal62,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.7064,25.6,0.8542,MODERATE_DRIFT,False
EMP12437,reva.nanda32,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,0.8661,12.99,0.9203,STABLE,False
EMP11382,ishanvi.ravel63,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.4405,21.61,0.8741,MODERATE_DRIFT,False
EMP11304,amruta.parsa74,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,0.9917,14.88,0.9098,STABLE,False
EMP10236,Unknown,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.9991,29.99,0.8334,MODERATE_DRIFT,False
EMP10551,azad.swamy68,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.6348,39.52,0.7915,MODERATE_DRIFT,False
EMP10520,diya.tandon19,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,0.9486,14.23,0.9134,STABLE,False
EMP12285,fariq.koshy90,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.265,18.97,0.8877,STABLE,False
EMP11232,gaurangi.mistry16,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,3.5877,53.82,0.736,HIGH_DRIFT,False
EMP11138,pooja.bassi47,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.5568,23.35,0.8653,MODERATE_DRIFT,False
EMP11905,mahika.srinivas54,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.4027,21.04,0.877,MODERATE_DRIFT,False
EMP10720,victor.chaudhuri10,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.1393,17.09,0.8977,STABLE,False
EMP10735,chatresh.murthy80,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,0.9558,14.34,0.9128,STABLE,False
EMP12779,tanveer_bahri84,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.2673,34.01,0.8152,MODERATE_DRIFT,False
EMP11750,gaurika.sachdev76,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.659,39.88,0.79,MODERATE_DRIFT,False
EMP10058,ishanvi.chakraborty35,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,0.7017,10.53,0.9344,STABLE,False
EMP10631,wishi.handa94,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.13,16.95,0.8985,STABLE,False
EMP11181,ira.korpal96,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,3.7386,56.08,0.7279,HIGH_DRIFT,False
EMP12271,unnati.hegde31,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.6518,24.78,0.8582,MODERATE_DRIFT,False
EMP10592,upma.oommen45,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,2.3016,34.52,0.8129,MODERATE_DRIFT,False
EMP11303,vaishnavi.khanna18,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,2.8011,42.02,0.7812,MODERATE_DRIFT,False
EMP11387,ethan.shanker12,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.7186,40.78,0.7863,MODERATE_DRIFT,False
EMP12696,gaurang.rao47,CLUSTER_0,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.3563,20.34,0.8806,MODERATE_DRIFT,False
EMP12712,dayita.char97,CLUSTER_1,NORMAL_BUSINESS_ACTIVITY,1.0206,15.31,0.9074,STABLE,False
EMP11964,priya.lad10,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,0.6575,9.86,0.9383,STABLE,False
EMP12297,bhanumati.anand88,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,2.1274,31.91,0.8246,MODERATE_DRIFT,False
EMP10939,karan.mutti81,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.8804,28.21,0.8417,MODERATE_DRIFT,False
EMP12873,anusha.sengupta42,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.7623,26.43,0.8502,MODERATE_DRIFT,False
EMP11249,abhiram.date18,CLUSTER_2,IRREGULAR_AUTHENTICATION_BEHAVIOR,1.6156,24.23,0.8609,MODERATE_DRIFT,False
