session_id,present_in_iam,present_in_firewall,match_status
SID289370,False,True,UNMATCHED
SID-244499,False,True,UNMATCHED
SID-295048,False,True,UNMATCHED
SID-514981,False,True,UNMATCHED
SID112070,False,True,UNMATCHED
SID924448,True,False,UNMATCHED
sid396783,False,True,UNMATCHED
SID213088,True,False,UNMATCHED
SID-576729,False,True,UNMATCHED
SID382680,False,True,UNMATCHED
SID393858,True,False,UNMATCHED
SID668102,False,True,UNMATCHED
sid573284,False,True,UNMATCHED
SID865263,False,True,UNMATCHED
SID265190,False,True,UNMATCHED
sid724667,False,True,UNMATCHED
SID940897,False,True,UNMATCHED
SID293556,False,True,UNMATCHED
SID537053,True,False,UNMATCHED
SID258417,False,True,UNMATCHED
SID314016,False,True,UNMATCHED
SID314411,False,True,UNMATCHED
SID378146,False,True,UNMATCHED
sid592983,False,True,UNMATCHED
SID235231,True,False,UNMATCHED
SID700512,True,False,UNMATCHED
SID698906,False,True,UNMATCHED
SID897461,False,True,UNMATCHED
SID318826,False,True,UNMATCHED
SID-458003,False,True,UNMATCHED
SID610800,False,True,UNMATCHED
SID968058,True,False,UNMATCHED
SID-211357,True,False,UNMATCHED
SID573446,False,True,UNMATCHED
SID399129,True,False,UNMATCHED
SID727968,False,True,UNMATCHED
SID112068,True,False,UNMATCHED
SID958972,True,False,UNMATCHED
SID234182,False,True,UNMATCHED
SID562969,False,True,UNMATCHED
SID405471,False,True,UNMATCHED
SID687679,False,True,UNMATCHED
SID-687813,False,True,UNMATCHED
SID219866,False,True,UNMATCHED
SID594733,False,True,UNMATCHED
SID692976,False,True,UNMATCHED
sid262753,False,True,UNMATCHED
SID391332,True,False,UNMATCHED
SID867906,False,True,UNMATCHED
SID968554,True,False,UNMATCHED
SID584141,False,True,UNMATCHED
SID581938,True,False,UNMATCHED
SID408670,False,True,UNMATCHED
SID326950,False,True,UNMATCHED
SID878684,True,False,UNMATCHED
SID782179,True,False,UNMATCHED
SID-194745,False,True,UNMATCHED
sid212885,False,True,UNMATCHED
SID-273012,False,True,UNMATCHED
SID321004,False,True,UNMATCHED
SID722710,False,True,UNMATCHED
SID157944,True,False,UNMATCHED
SID873384,True,False,UNMATCHED
SID638965,True,False,UNMATCHED
SID-253613,False,True,UNMATCHED
SID154346,False,True,UNMATCHED
SID-691786,False,True,UNMATCHED
SID-675086,False,True,UNMATCHED
SID120479,True,False,UNMATCHED
SID466252,False,True,UNMATCHED
SID860283,False,True,UNMATCHED
SID590724,False,True,UNMATCHED
SID390334,False,True,UNMATCHED
SID319564,True,False,UNMATCHED
SID103876,False,True,UNMATCHED
SID174620,False,True,UNMATCHED
SID723758,False,True,UNMATCHED
SID278550,False,True,UNMATCHED
SID173018,False,True,UNMATCHED
SID295666,False,True,UNMATCHED
SID808950,True,False,UNMATCHED
SID292544,False,True,UNMATCHED
SID592092,False,True,UNMATCHED
SID795111,True,False,UNMATCHED
SID559948,False,True,UNMATCHED
SID-610392,True,False,UNMATCHED
SID396980,False,True,UNMATCHED
sid537449,False,True,UNMATCHED
SID749654,False,True,UNMATCHED
SID665153,False,True,UNMATCHED
SID616990,False,True,UNMATCHED
SID673722,True,False,UNMATCHED
SID766894,False,True,UNMATCHED
SID786967,False,True,UNMATCHED
SID921581,True,False,UNMATCHED
SID-547486,False,True,UNMATCHED
SID442988,False,True,UNMATCHED
SID661886,True,False,UNMATCHED
SID381856,False,True,UNMATCHED
SID399610,True,False,UNMATCHED
SID647259,False,True,UNMATCHED
SID743484,False,True,UNMATCHED
SID128853,True,False,UNMATCHED
SID978199,True,False,UNMATCHED
SID-969383,True,False,UNMATCHED
SID620165,True,False,UNMATCHED
SID150930,True,False,UNMATCHED
SID-168459,True,False,UNMATCHED
SID865127,False,True,UNMATCHED
SID593976,False,True,UNMATCHED
sid143194,False,True,UNMATCHED
SID899516,False,True,UNMATCHED
SID177596,False,True,UNMATCHED
SID399613,True,False,UNMATCHED
SID492172,False,True,UNMATCHED
SID635010,True,False,UNMATCHED
SID800045,True,False,UNMATCHED
SID766513,False,True,UNMATCHED
SID368532,True,False,UNMATCHED
SID285522,True,False,UNMATCHED
SID995993,True,False,UNMATCHED
SID396553,False,True,UNMATCHED
SID459388,False,True,UNMATCHED
SID770972,True,False,UNMATCHED
SID280638,True,False,UNMATCHED
SID198220,False,True,UNMATCHED
SID928362,True,False,UNMATCHED
SID493249,False,True,UNMATCHED
SID758314,False,True,UNMATCHED
SID850262,False,True,UNMATCHED
SID338095,False,True,UNMATCHED
SID-209749,False,True,UNMATCHED
SID208772,False,True,UNMATCHED
SID847934,False,True,UNMATCHED
sid290563,False,True,UNMATCHED
SID772166,False,True,UNMATCHED
SID373250,False,True,UNMATCHED
SID446275,True,False,UNMATCHED
SID132701,False,True,UNMATCHED
SID784782,True,False,UNMATCHED
SID403326,True,False,UNMATCHED
SID360149,False,True,UNMATCHED
SID303535,True,False,UNMATCHED
SID786938,True,False,UNMATCHED
sid668467,False,True,UNMATCHED
SID563291,False,True,UNMATCHED
SID271008,False,True,UNMATCHED
SID956889,True,False,UNMATCHED
SID524208,False,True,UNMATCHED
SID206011,False,True,UNMATCHED
SID220291,False,True,UNMATCHED
SID223784,False,True,UNMATCHED
SID203936,False,True,UNMATCHED
SID416778,True,False,UNMATCHED
SID464810,False,True,UNMATCHED
SID429931,True,False,UNMATCHED
SID596764,False,True,UNMATCHED
sid424046,False,True,UNMATCHED
SID352435,False,True,UNMATCHED
SID438288,False,True,UNMATCHED
SID-290028,False,True,UNMATCHED
SID-579919,False,True,UNMATCHED
SID117433,False,True,UNMATCHED
SID-836268,False,True,UNMATCHED
SID266569,False,True,UNMATCHED
SID378307,False,True,UNMATCHED
SID531484,False,True,UNMATCHED
SID822719,True,False,UNMATCHED
SID361295,False,True,UNMATCHED
SID966996,False,True,UNMATCHED
SID887802,False,True,UNMATCHED
SID-856630,False,True,UNMATCHED
SID454634,False,True,UNMATCHED
SID609723,False,True,UNMATCHED
SID426634,False,True,UNMATCHED
SID870082,True,True,EXACT
SID189150,False,True,UNMATCHED
SID-253149,False,True,UNMATCHED
SID190713,True,False,UNMATCHED
SID306235,False,True,UNMATCHED
SID452854,True,False,UNMATCHED
SID380718,True,False,UNMATCHED
SID897012,True,False,UNMATCHED
SID829475,True,False,UNMATCHED
SID401511,True,False,UNMATCHED
SID120285,True,False,UNMATCHED
SID427374,True,False,UNMATCHED
SID704217,False,True,UNMATCHED
SID212865,False,True,UNMATCHED
SID836868,False,True,UNMATCHED
SID535873,False,True,UNMATCHED
sid536366,False,True,UNMATCHED
SID496795,False,True,UNMATCHED
SID965326,False,True,UNMATCHED
SID653681,True,False,UNMATCHED
SID935021,True,False,UNMATCHED
SID161276,False,True,UNMATCHED
SID455052,False,True,UNMATCHED
SID650870,True,False,UNMATCHED
SID702410,False,True,UNMATCHED
SID131899,True,False,UNMATCHED
SID125482,True,False,UNMATCHED
SID737168,False,True,UNMATCHED
SID107820,False,True,UNMATCHED
SID389329,True,False,UNMATCHED
sid925515,False,True,UNMATCHED
SID867158,False,True,UNMATCHED
SID458976,False,True,UNMATCHED
sid647234,False,True,UNMATCHED
sid673145,False,True,UNMATCHED
SID522919,False,True,UNMATCHED
SID831858,False,True,UNMATCHED
sid959706,False,True,UNMATCHED
SID793369,False,True,UNMATCHED
SID762339,True,False,UNMATCHED
SID783458,False,True,UNMATCHED
SID787894,False,True,UNMATCHED
SID528620,False,True,UNMATCHED
SID186591,False,True,UNMATCHED
SID381451,False,True,UNMATCHED
SID282489,False,True,UNMATCHED
SID110481,False,True,UNMATCHED
SID297745,False,True,UNMATCHED
sid336165,False,True,UNMATCHED
SID186004,False,True,UNMATCHED
SID342134,False,True,UNMATCHED
SID298230,False,True,UNMATCHED
SID730460,True,False,UNMATCHED
SID952929,True,False,UNMATCHED
SID815283,True,False,UNMATCHED
SID-925724,True,False,UNMATCHED
SID178549,True,False,UNMATCHED
SID711886,False,True,UNMATCHED
SID917152,False,True,UNMATCHED
SID945282,False,True,UNMATCHED
SID267796,True,False,UNMATCHED
SID120896,True,False,UNMATCHED
sid510217,False,True,UNMATCHED
SID917761,False,True,UNMATCHED
SID-435115,False,True,UNMATCHED
SID256463,False,True,UNMATCHED
SID618712,False,True,UNMATCHED
SID201870,True,False,UNMATCHED
SID641797,True,False,UNMATCHED
SID102630,True,False,UNMATCHED
sid548850,False,True,UNMATCHED
SID125634,False,True,UNMATCHED
SID561599,True,False,UNMATCHED
SID628228,True,False,UNMATCHED
SID624947,False,True,UNMATCHED
SID153707,False,True,UNMATCHED
SID300561,True,False,UNMATCHED
SID500035,True,False,UNMATCHED
SID-704876,False,True,UNMATCHED
SID365234,True,False,UNMATCHED
SID732992,True,False,UNMATCHED
SID661556,False,True,UNMATCHED
SID673706,False,True,UNMATCHED
SID844009,False,True,UNMATCHED
SID855259,True,False,UNMATCHED
SID394244,False,True,UNMATCHED
SID157583,False,True,UNMATCHED
SID585340,False,True,UNMATCHED
SID359672,True,False,UNMATCHED
SID944812,False,True,UNMATCHED
SID489375,False,True,UNMATCHED
SID128558,True,False,UNMATCHED
SID711138,True,False,UNMATCHED
SID-130370,False,True,UNMATCHED
SID402663,False,True,UNMATCHED
sid604862,False,True,UNMATCHED
SID369028,False,True,UNMATCHED
SID590013,True,False,UNMATCHED
SID212727,False,True,UNMATCHED
SID218508,False,True,UNMATCHED
SID334403,False,True,UNMATCHED
SID260331,False,True,UNMATCHED
SID439847,False,True,UNMATCHED
SID307828,False,True,UNMATCHED
SID-516516,True,False,UNMATCHED
sid914541,False,True,UNMATCHED
SID306584,False,True,UNMATCHED
SID709095,False,True,UNMATCHED
SID542139,False,True,UNMATCHED
sid504703,False,True,UNMATCHED
SID922125,False,True,UNMATCHED
SID688957,False,True,UNMATCHED
SID975336,False,True,UNMATCHED
SID598097,True,False,UNMATCHED
SID995655,True,False,UNMATCHED
SID783254,False,True,UNMATCHED
SID389573,False,True,UNMATCHED
SID572292,False,True,UNMATCHED
SID734384,True,False,UNMATCHED
SID350688,True,False,UNMATCHED
SID366379,False,True,UNMATCHED
SID878836,False,True,UNMATCHED
SID245576,True,False,UNMATCHED
SID163607,False,True,UNMATCHED
SID742561,False,True,UNMATCHED
SID906517,False,True,UNMATCHED
SID401619,False,True,UNMATCHED
sid866107,False,True,UNMATCHED
SID979013,False,True,UNMATCHED
SID763669,False,True,UNMATCHED
SID200208,False,True,UNMATCHED
SID555736,True,False,UNMATCHED
SID-278594,False,True,UNMATCHED
SID215897,True,False,UNMATCHED
SID614645,False,True,UNMATCHED
SID-203191,True,False,UNMATCHED
SID206920,True,True,EXACT
SID790269,False,True,UNMATCHED
SID514003,False,True,UNMATCHED
SID116761,False,True,UNMATCHED
SID716917,True,False,UNMATCHED
SID485230,True,False,UNMATCHED
SID373766,False,True,UNMATCHED
SID753073,False,True,UNMATCHED
SID414899,False,True,UNMATCHED
SID202743,True,False,UNMATCHED
SID401351,False,True,UNMATCHED
SID509070,True,False,UNMATCHED
SID778650,False,True,UNMATCHED
SID627866,False,True,UNMATCHED
SID613690,False,True,UNMATCHED
SID355915,False,True,UNMATCHED
SID-176351,False,True,UNMATCHED
sid161418,False,True,UNMATCHED
SID911065,False,True,UNMATCHED
SID549088,True,False,UNMATCHED
SID941654,False,True,UNMATCHED
SID826126,False,True,UNMATCHED
SID636991,False,True,UNMATCHED
SID428532,False,True,UNMATCHED
sid104037,False,True,UNMATCHED
SID469718,False,True,UNMATCHED
SID905507,False,True,UNMATCHED
SID794343,False,True,UNMATCHED
SID890491,False,True,UNMATCHED
SID227640,False,True,UNMATCHED
SID344975,False,True,UNMATCHED
SID762430,False,True,UNMATCHED
SID206621,False,True,UNMATCHED
SID-210451,False,True,UNMATCHED
SID446831,False,True,UNMATCHED
SID643333,False,True,UNMATCHED
SID487333,False,True,UNMATCHED
SID945576,False,True,UNMATCHED
SID354242,True,False,UNMATCHED
SID607618,True,False,UNMATCHED
SID234976,False,True,UNMATCHED
SID-187867,False,True,UNMATCHED
SID812773,False,True,UNMATCHED
SID755908,False,True,UNMATCHED
SID410525,False,True,UNMATCHED
SID350777,True,False,UNMATCHED
SID846179,False,True,UNMATCHED
SID-335622,False,True,UNMATCHED
SID486637,True,False,UNMATCHED
SID359369,True,False,UNMATCHED
SID712386,False,True,UNMATCHED
sid926825,False,True,UNMATCHED
SID506071,True,False,UNMATCHED
SID408417,False,True,UNMATCHED
SID583577,False,True,UNMATCHED
sid170075,False,True,UNMATCHED
SID-349816,False,True,UNMATCHED
SID-316690,True,False,UNMATCHED
SID215262,False,True,UNMATCHED
SID185810,False,True,UNMATCHED
SID242736,False,True,UNMATCHED
SID775905,True,False,UNMATCHED
SID742913,False,True,UNMATCHED
SID831110,True,False,UNMATCHED
SID671045,True,False,UNMATCHED
SID919010,False,True,UNMATCHED
SID843039,True,False,UNMATCHED
SID589847,True,False,UNMATCHED
SID429004,False,True,UNMATCHED
SID636824,False,True,UNMATCHED
SID287789,False,True,UNMATCHED
SID133195,False,True,UNMATCHED
sid213771,False,True,UNMATCHED
SID-140429,False,True,UNMATCHED
SID839754,True,False,UNMATCHED
SID540357,False,True,UNMATCHED
SID471678,False,True,UNMATCHED
SID760833,True,False,UNMATCHED
SID469518,False,True,UNMATCHED
SID877173,True,False,UNMATCHED
SID257259,False,True,UNMATCHED
SID407080,True,False,UNMATCHED
SID-557043,False,True,UNMATCHED
SID331851,False,True,UNMATCHED
SID570717,True,False,UNMATCHED
SID398430,False,True,UNMATCHED
SID775463,True,False,UNMATCHED
SID451674,True,False,UNMATCHED
SID291514,False,True,UNMATCHED
SID316254,True,False,UNMATCHED
SID724208,True,False,UNMATCHED
SID785085,True,False,UNMATCHED
SID284810,False,True,UNMATCHED
SID489869,False,True,UNMATCHED
sid440661,False,True,UNMATCHED
SID805129,False,True,UNMATCHED
SID828790,True,False,UNMATCHED
SID826807,False,True,UNMATCHED
SID426841,False,True,UNMATCHED
SID573918,True,False,UNMATCHED
SID153681,False,True,UNMATCHED
SID142855,True,False,UNMATCHED
SID878984,False,True,UNMATCHED
SID-520840,False,True,UNMATCHED
SID439317,False,True,UNMATCHED
SID219461,False,True,UNMATCHED
SID702478,True,False,UNMATCHED
SID678574,False,True,UNMATCHED
SID-493161,False,True,UNMATCHED
SID749987,True,False,UNMATCHED
SID751438,True,False,UNMATCHED
sid352566,False,True,UNMATCHED
SID740364,True,False,UNMATCHED
SID736792,False,True,UNMATCHED
SID504027,False,True,UNMATCHED
SID255592,False,True,UNMATCHED
SID764634,True,False,UNMATCHED
SID489822,False,True,UNMATCHED
SID391758,False,True,UNMATCHED
SID209574,False,True,UNMATCHED
SID257474,False,True,UNMATCHED
SID641237,False,True,UNMATCHED
SID184390,True,False,UNMATCHED
SID-516156,False,True,UNMATCHED
SID742544,True,False,UNMATCHED
SID759207,False,True,UNMATCHED
SID587101,False,True,UNMATCHED
SID477221,True,False,UNMATCHED
SID368920,True,False,UNMATCHED
SID921722,False,True,UNMATCHED
SID717680,True,False,UNMATCHED
SID145952,False,True,UNMATCHED
SID141229,True,False,UNMATCHED
SID551800,False,True,UNMATCHED
SID875519,False,True,UNMATCHED
SID406330,False,True,UNMATCHED
SID383683,False,True,UNMATCHED
SID420223,True,False,UNMATCHED
SID369229,True,False,UNMATCHED
SID211338,False,True,UNMATCHED
SID427099,True,False,UNMATCHED
SID433700,False,True,UNMATCHED
SID160199,False,True,UNMATCHED
SID905670,True,False,UNMATCHED
SID579634,False,True,UNMATCHED
SID685730,False,True,UNMATCHED
SID416150,False,True,UNMATCHED
SID532988,False,True,UNMATCHED
SID918840,True,False,UNMATCHED
SID736112,True,False,UNMATCHED
SID139879,False,True,UNMATCHED
SID256505,False,True,UNMATCHED
SID214112,True,False,UNMATCHED
SID941450,False,True,UNMATCHED
SID689449,True,False,UNMATCHED
SID802877,False,True,UNMATCHED
SID743777,False,True,UNMATCHED
SID186733,False,True,UNMATCHED
sid559038,False,True,UNMATCHED
SID274840,True,False,UNMATCHED
sid320688,False,True,UNMATCHED
SID122246,True,False,UNMATCHED
SID210958,False,True,UNMATCHED
SID415412,False,True,UNMATCHED
SID828365,False,True,UNMATCHED
SID-965533,False,True,UNMATCHED
SID485441,False,True,UNMATCHED
SID435465,False,True,UNMATCHED
SID766446,True,False,UNMATCHED
SID267688,False,True,UNMATCHED
SID456037,False,True,UNMATCHED
SID363787,False,True,UNMATCHED
SID724138,False,True,UNMATCHED
SID609871,False,True,UNMATCHED
SID428944,False,True,UNMATCHED
SID776630,True,False,UNMATCHED
SID183299,False,True,UNMATCHED
SID215298,False,True,UNMATCHED
sid213255,False,True,UNMATCHED
SID649300,False,True,UNMATCHED
SID249568,False,True,UNMATCHED
SID944955,True,False,UNMATCHED
SID970620,False,True,UNMATCHED
sid601300,False,True,UNMATCHED
SID284681,False,True,UNMATCHED
SID274969,False,True,UNMATCHED
sid936993,False,True,UNMATCHED
SID624281,True,False,UNMATCHED
sid705084,False,True,UNMATCHED
SID271712,True,False,UNMATCHED
SID487551,False,True,UNMATCHED
SID444707,True,False,UNMATCHED
SID339364,False,True,UNMATCHED
SID756121,False,True,UNMATCHED
SID845575,True,False,UNMATCHED
SID305199,False,True,UNMATCHED
SID416554,False,True,UNMATCHED
SID-175959,False,True,UNMATCHED
SID841609,False,True,UNMATCHED
SID341749,False,True,UNMATCHED
SID674789,False,True,UNMATCHED
SID693461,True,True,EXACT
SID993175,False,True,UNMATCHED
SID491511,True,False,UNMATCHED
SID-814064,False,True,UNMATCHED
SID557033,False,True,UNMATCHED
SID227879,True,False,UNMATCHED
SID373199,True,False,UNMATCHED
sid300516,False,True,UNMATCHED
SID222208,False,True,UNMATCHED
SID330719,True,False,UNMATCHED
SID611482,False,True,UNMATCHED
SID108201,False,True,UNMATCHED
SID878748,False,True,UNMATCHED
SID884398,False,True,UNMATCHED
SID285334,False,True,UNMATCHED
SID959382,True,False,UNMATCHED
SID845103,False,True,UNMATCHED
SID-348677,True,False,UNMATCHED
SID414151,False,True,UNMATCHED
SID611763,False,True,UNMATCHED
SID-734634,False,True,UNMATCHED
SID208699,False,True,UNMATCHED
SID199246,True,False,UNMATCHED
SID799340,False,True,UNMATCHED
SID400837,False,True,UNMATCHED
SID200293,True,False,UNMATCHED
SID487401,True,False,UNMATCHED
SID167401,False,True,UNMATCHED
SID730184,False,True,UNMATCHED
SID266057,False,True,UNMATCHED
SID533718,False,True,UNMATCHED
SID810781,False,True,UNMATCHED
SID201473,True,False,UNMATCHED
SID-954938,True,False,UNMATCHED
SID139110,False,True,UNMATCHED
SID887519,True,False,UNMATCHED
SID426818,False,True,UNMATCHED
SID680626,True,False,UNMATCHED
SID193689,False,True,UNMATCHED
SID618482,False,True,UNMATCHED
SID548270,True,False,UNMATCHED
SID900033,False,True,UNMATCHED
SID159467,False,True,UNMATCHED
SID278388,False,True,UNMATCHED
SID522303,False,True,UNMATCHED
SID598104,False,True,UNMATCHED
SID330708,False,True,UNMATCHED
SID113038,False,True,UNMATCHED
sid647786,False,True,UNMATCHED
SID156309,True,False,UNMATCHED
sid969874,False,True,UNMATCHED
SID177422,False,True,UNMATCHED
sid601770,False,True,UNMATCHED
SID564270,True,False,UNMATCHED
SID476037,False,True,UNMATCHED
sid173557,False,True,UNMATCHED
SID109527,False,True,UNMATCHED
SID780821,True,False,UNMATCHED
SID161904,False,True,UNMATCHED
SID685429,True,False,UNMATCHED
SID238715,False,True,UNMATCHED
SID570369,True,False,UNMATCHED
SID129418,False,True,UNMATCHED
SID404936,False,True,UNMATCHED
sid853450,False,True,UNMATCHED
SID667899,False,True,UNMATCHED
SID-532984,False,True,UNMATCHED
SID194681,True,False,UNMATCHED
SID265901,False,True,UNMATCHED
SID926245,False,True,UNMATCHED
SID491391,False,True,UNMATCHED
SID357892,False,True,UNMATCHED
SID930858,True,False,UNMATCHED
SID391640,False,True,UNMATCHED
SID-413079,False,True,UNMATCHED
SID511089,True,False,UNMATCHED
SID929361,False,True,UNMATCHED
SID-227861,False,True,UNMATCHED
SID318853,True,False,UNMATCHED
SID733532,False,True,UNMATCHED
SID503561,True,False,UNMATCHED
SID649531,False,True,UNMATCHED
SID836801,True,False,UNMATCHED
SID383727,False,True,UNMATCHED
SID680022,False,True,UNMATCHED
SID614638,False,True,UNMATCHED
SID967021,False,True,UNMATCHED
SID-806902,False,True,UNMATCHED
SID583540,True,False,UNMATCHED
SID808449,True,False,UNMATCHED
SID713164,False,True,UNMATCHED
SID-661791,False,True,UNMATCHED
SID425670,False,True,UNMATCHED
SID797376,False,True,UNMATCHED
SID808616,False,True,UNMATCHED
SID682582,True,False,UNMATCHED
SID610337,False,True,UNMATCHED
SID313834,False,True,UNMATCHED
SID630292,True,False,UNMATCHED
SID299260,False,True,UNMATCHED
SID441379,True,False,UNMATCHED
SID306471,False,True,UNMATCHED
SID586537,True,False,UNMATCHED
SID576250,True,False,UNMATCHED
SID486901,True,False,UNMATCHED
SID182138,True,False,UNMATCHED
SID128048,False,True,UNMATCHED
SID783827,False,True,UNMATCHED
SID713581,False,True,UNMATCHED
SID246279,True,False,UNMATCHED
SID845040,False,True,UNMATCHED
SID595608,False,True,UNMATCHED
SID147498,False,True,UNMATCHED
SID380250,False,True,UNMATCHED
SID668529,False,True,UNMATCHED
SID512528,True,False,UNMATCHED
sid415507,False,True,UNMATCHED
SID812390,True,False,UNMATCHED
SID284113,False,True,UNMATCHED
SID450020,False,True,UNMATCHED
SID957878,True,False,UNMATCHED
SID811141,False,True,UNMATCHED
SID739587,False,True,UNMATCHED
sid395054,False,True,UNMATCHED
SID127907,False,True,UNMATCHED
SID-861232,False,True,UNMATCHED
SID149682,False,True,UNMATCHED
SID621674,False,True,UNMATCHED
SID448889,True,False,UNMATCHED
SID243300,False,True,UNMATCHED
sid833104,False,True,UNMATCHED
SID299878,False,True,UNMATCHED
SID169106,True,False,UNMATCHED
SID474770,False,True,UNMATCHED
SID671630,False,True,UNMATCHED
SID548016,False,True,UNMATCHED
SID263426,False,True,UNMATCHED
SID860522,False,True,UNMATCHED
SID656235,False,True,UNMATCHED
SID-193974,False,True,UNMATCHED
SID170439,False,True,UNMATCHED
SID560196,False,True,UNMATCHED
SID790905,True,False,UNMATCHED
SID532477,True,False,UNMATCHED
SID654687,True,False,UNMATCHED
SID807244,False,True,UNMATCHED
SID215362,True,False,UNMATCHED
SID311310,False,True,UNMATCHED
SID-287433,False,True,UNMATCHED
sid330461,False,True,UNMATCHED
SID954313,True,False,UNMATCHED
sid939521,False,True,UNMATCHED
SID658426,False,True,UNMATCHED
SID505838,True,False,UNMATCHED
SID590488,True,False,UNMATCHED
SID233076,False,True,UNMATCHED
SID776633,False,True,UNMATCHED
SID480477,False,True,UNMATCHED
SID941416,False,True,UNMATCHED
SID947348,True,False,UNMATCHED
SID515626,False,True,UNMATCHED
SID808174,False,True,UNMATCHED
SID900284,False,True,UNMATCHED
SID700832,True,False,UNMATCHED
SID208892,False,True,UNMATCHED
SID642197,True,False,UNMATCHED
SID-213202,False,True,UNMATCHED
SID817263,False,True,UNMATCHED
sid852115,False,True,UNMATCHED
SID475247,True,False,UNMATCHED
SID924812,True,False,UNMATCHED
SID-592983,False,True,UNMATCHED
SID993536,True,False,UNMATCHED
SID-295302,True,False,UNMATCHED
SID103355,True,False,UNMATCHED
SID811889,False,True,UNMATCHED
SID491792,True,False,UNMATCHED
SID-851890,False,True,UNMATCHED
SID133908,False,True,UNMATCHED
SID436252,False,True,UNMATCHED
SID777403,False,True,UNMATCHED
SID246871,False,True,UNMATCHED
SID367591,False,True,UNMATCHED
SID265116,False,True,UNMATCHED
SID400550,True,False,UNMATCHED
SID885556,True,False,UNMATCHED
SID189243,False,True,UNMATCHED
SID163616,False,True,UNMATCHED
SID744656,True,False,UNMATCHED
SID824429,True,False,UNMATCHED
SID782235,False,True,UNMATCHED
SID362242,False,True,UNMATCHED
SID901617,False,True,UNMATCHED
SID-563196,False,True,UNMATCHED
sid242714,False,True,UNMATCHED
sid538588,False,True,UNMATCHED
SID214929,False,True,UNMATCHED
SID414180,False,True,UNMATCHED
SID321783,False,True,UNMATCHED
SID-714512,False,True,UNMATCHED
SID129359,False,True,UNMATCHED
SID-537655,False,True,UNMATCHED
SID734831,False,True,UNMATCHED
SID-584666,False,True,UNMATCHED
SID-683115,False,True,UNMATCHED
SID642567,False,True,UNMATCHED
SID619811,False,True,UNMATCHED
SID813229,False,True,UNMATCHED
SID449021,True,False,UNMATCHED
SID788978,False,True,UNMATCHED
SID937529,True,False,UNMATCHED
SID677525,False,True,UNMATCHED
SID710239,True,False,UNMATCHED
SID388904,True,False,UNMATCHED
SID150289,False,True,UNMATCHED
SID721798,True,False,UNMATCHED
SID-492541,False,True,UNMATCHED
SID469702,True,False,UNMATCHED
SID198620,False,True,UNMATCHED
SID851314,False,True,UNMATCHED
SID950028,False,True,UNMATCHED
SID628690,False,True,UNMATCHED
SID792423,False,True,UNMATCHED
SID905111,False,True,UNMATCHED
SID-403436,True,False,UNMATCHED
SID-183917,False,True,UNMATCHED
SID603185,False,True,UNMATCHED
SID593459,False,True,UNMATCHED
SID-390272,False,True,UNMATCHED
SID936005,False,True,UNMATCHED
SID905607,False,True,UNMATCHED
SID912869,True,False,UNMATCHED
SID663071,False,True,UNMATCHED
SID329405,False,True,UNMATCHED
SID122701,True,False,UNMATCHED
SID674775,False,True,UNMATCHED
SID764059,False,True,UNMATCHED
SID870581,False,True,UNMATCHED
SID346195,False,True,UNMATCHED
SID814296,True,False,UNMATCHED
SID583690,True,False,UNMATCHED
SID356911,False,True,UNMATCHED
SID218351,True,False,UNMATCHED
SID156756,False,True,UNMATCHED
SID578551,False,True,UNMATCHED
SID952585,True,False,UNMATCHED
SID773826,True,False,UNMATCHED
SID257059,True,False,UNMATCHED
SID262147,True,False,UNMATCHED
SID876374,True,False,UNMATCHED
SID763277,False,True,UNMATCHED
SID747925,True,False,UNMATCHED
SID122442,False,True,UNMATCHED
sid326342,False,True,UNMATCHED
SID846920,False,True,UNMATCHED
SID884589,True,False,UNMATCHED
SID758146,True,False,UNMATCHED
SID288058,True,False,UNMATCHED
SID236230,False,True,UNMATCHED
SID215678,True,False,UNMATCHED
SID535925,False,True,UNMATCHED
SID625965,False,True,UNMATCHED
SID258094,False,True,UNMATCHED
SID499045,False,True,UNMATCHED
SID187947,False,True,UNMATCHED
SID139620,False,True,UNMATCHED
SID880537,False,True,UNMATCHED
SID147625,True,False,UNMATCHED
SID372380,True,False,UNMATCHED
SID639233,False,True,UNMATCHED
SID216020,False,True,UNMATCHED
SID959811,False,True,UNMATCHED
SID753488,False,True,UNMATCHED
SID769406,False,True,UNMATCHED
SID129304,False,True,UNMATCHED
SID502789,False,True,UNMATCHED
SID694196,True,False,UNMATCHED
SID913372,False,True,UNMATCHED
SID775481,False,True,UNMATCHED
SID465413,False,True,UNMATCHED
sid236674,False,True,UNMATCHED
SID718380,True,False,UNMATCHED
SID320444,False,True,UNMATCHED
SID153543,False,True,UNMATCHED
SID283794,False,True,UNMATCHED
sid649559,False,True,UNMATCHED
SID659825,False,True,UNMATCHED
SID226394,True,False,UNMATCHED
SID969449,False,True,UNMATCHED
SID293540,True,False,UNMATCHED
SID120707,False,True,UNMATCHED
SID689381,False,True,UNMATCHED
SID986538,True,False,UNMATCHED
SID180644,False,True,UNMATCHED
SID-132560,False,True,UNMATCHED
SID856446,False,True,UNMATCHED
SID305186,False,True,UNMATCHED
SID753373,False,True,UNMATCHED
SID478826,True,False,UNMATCHED
SID707096,True,False,UNMATCHED
SID193268,False,True,UNMATCHED
SID792279,True,False,UNMATCHED
sid339231,False,True,UNMATCHED
SID185177,True,False,UNMATCHED
SID508892,False,True,UNMATCHED
SID659035,False,True,UNMATCHED
