user_id,username,department,status,hostname,authentication_event_count,failed_login_count,successful_login_count,mfa_failure_count,unique_source_ip_count,session_count,unknown_evidence_count,off_hours_activity_count,endpoint_alert_count,critical_endpoint_alert_count,high_endpoint_alert_count,medium_endpoint_alert_count,low_endpoint_alert_count,unique_host_count,authentication_failure_rate,mfa_failure_rate,evidence_count,valid_evidence_count,feature_confidence,department_failed_login_percentile,observation_count,valid_timestamp_count,distinct_active_days,distinct_active_hours,min_ts,max_ts,unknown_timestamp_count,historical_span_days,timestamp_quality_score,eligibility_status,baseline_confidence,baseline_method,baseline_window,peer_group_size,peer_failed_login_median,peer_failed_login_mad,peer_auth_failure_rate_median,peer_auth_failure_rate_mad,peer_off_hours_median,peer_off_hours_mad,peer_endpoint_alert_median,peer_endpoint_alert_mad,failed_login_abs_dev,failed_login_rel_dev,failed_login_zscore,auth_failure_rate_abs_dev,auth_failure_rate_rel_dev,auth_failure_rate_zscore,off_hours_abs_dev,off_hours_rel_dev,off_hours_zscore,endpoint_alert_abs_dev,endpoint_alert_rel_dev,endpoint_alert_zscore,unique_source_ip_zscore,unique_host_zscore,authentication_deviation,network_deviation,endpoint_deviation,off_hours_deviation,behavior_deviation_score,authentication_deviation_status,network_deviation_status,endpoint_deviation_status,off_hours_deviation_status,overall_deviation_status,multi_signal_deviation_count
EMP11513,vedika.mandal79,R&D,Active,WS-11513,4.0,1.0,3.0,0.0,3.0,3.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,0.25,0.0,6.0,5.0,EXACT,30.49792531120332,6,5,5,4,2026-02-08 00:00:00,2026-09-08 11:52:21,1,212.49,0.8333,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,241,2.0,1.0,0.3,0.1333333333333334,3.0,1.0,2.0,1.0,0.0,0.0,-0.6745,0.0,0.0,-0.2529,0.0,0.0,-0.6745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,0
EMP11466,eta.bajwa82,Human Resources,Active,Unknown,6.0,3.0,1.0,0.0,3.0,0.0,3.0,4.0,4.0,0.0,1.0,1.0,2.0,1.0,0.5,0.0,10.0,7.0,EXACT,82.46153846153847,10,7,7,4,2026-06-09 00:00:00,2026-09-06 20:07:37,3,89.84,0.7,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,325,2.0,1.0,0.3026315789473684,0.13596491228070182,3.0,1.0,2.0,1.0,1.0,0.3333,0.6745,0.19736842105263158,0.1515,0.9791,1.0,0.25,0.6745,2.0,0.6667,1.349,0.0,0.0,0.9791,0.0,1.349,0.6745,0.7506,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,0
EMP10401,bhavna.sandal34,Sales,Active,LPT-10401,10.0,2.0,7.0,0.0,6.0,7.0,6.0,7.0,1.0,1.0,0.0,0.0,0.0,1.0,0.2,0.0,11.0,5.0,EXACT,59.764309764309765,11,9,9,6,2026-06-08 00:00:00,2026-09-08 15:18:33,2,92.64,0.8182,SUFFICIENT_HISTORY,HIGH,median_mad,full_historical_observation,297,2.0,1.0,0.3333333333333333,0.16666666666666669,3.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.5396,4.0,1.0,2.698,0.0,0.0,-1.349,2.0235,0.0,0.0,2.0235,0.0,2.698,1.1804,NORMAL,UNUSUAL,NORMAL,ELEVATED,NORMAL,1
EMP10994,gaurav.konda64,R&D,Terminated,WS-10994,10.0,1.0,9.0,0.0,5.0,7.0,5.0,6.0,4.0,0.0,0.0,4.0,0.0,1.0,0.1,0.0,14.0,9.0,EXACT,30.49792531120332,14,13,12,9,2026-03-08 19:45:00,2026-09-09 07:11:36,1,184.48,0.9286,SUFFICIENT_HISTORY,HIGH,median_mad,full_historical_observation,241,2.0,1.0,0.3,0.1333333333333334,3.0,1.0,2.0,1.0,0.0,0.0,-0.6745,0.0,0.0,-1.0117,3.0,0.75,2.0235,2.0,0.6667,1.349,1.349,0.0,0.0,1.349,1.349,2.0235,1.1804,NORMAL,NORMAL,NORMAL,UNUSUAL,NORMAL,0
EMP10934,triveni.kohli19,Procurement,Active,WS-10934,3.0,2.0,1.0,0.0,0.0,2.0,3.0,2.0,4.0,1.0,0.0,3.0,0.0,1.0,0.6666666666666666,0.0,7.0,4.0,EXACT,58.723404255319146,7,7,6,5,2026-08-06 00:00:00,2026-09-09 00:00:00,0,34.0,1.0,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,235,2.0,1.0,0.3333333333333333,0.16666666666666669,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.25,1.349,0.0,0.0,-0.6745,2.0,0.6667,1.349,-2.0235,0.0,1.349,0.0,1.349,0.0,0.6745,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,0
EMP10371,oviya.wason29,Finance,Active,WS-10371,7.0,4.0,2.0,0.0,4.0,3.0,4.0,4.0,5.0,0.0,1.0,3.0,1.0,1.0,0.5714285714285714,0.0,12.0,8.0,EXACT,93.87417218543048,12,10,10,9,2026-08-03 11:48:18,2026-09-09 00:00:00,2,36.51,0.8333,SUFFICIENT_HISTORY,HIGH,median_mad,full_historical_observation,302,1.0,1.0,0.2857142857142857,0.14285714285714285,3.0,1.0,2.0,1.0,3.0,1.5,2.0235,0.2857142857142857,0.2222,1.349,1.0,0.25,0.6745,3.0,1.0,2.0235,0.6745,0.0,2.0235,0.6745,2.0235,0.6745,1.349,UNUSUAL,NORMAL,UNUSUAL,NORMAL,NORMAL,0
EMP12046,pushti.misra35,Finance,Active,LPT-12046,8.0,4.0,4.0,0.0,4.0,4.0,5.0,4.0,5.0,1.0,0.0,1.0,3.0,1.0,0.5,0.0,13.0,8.0,EXACT,93.87417218543048,13,12,10,10,2026-03-08 00:00:00,2026-08-31 00:00:00,1,176.0,0.9231,SUFFICIENT_HISTORY,HIGH,median_mad,full_historical_observation,302,1.0,1.0,0.2857142857142857,0.14285714285714285,3.0,1.0,2.0,1.0,3.0,1.5,2.0235,0.2142857142857143,0.1667,1.0117,1.0,0.25,0.6745,3.0,1.0,2.0235,0.6745,0.0,2.0235,0.6745,2.0235,0.6745,1.349,UNUSUAL,NORMAL,UNUSUAL,NORMAL,NORMAL,0
EMP12233,manan.apte72,Operations,Disabled,VDR-12233,4.0,4.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,6.0,4.0,EXACT,93.27217125382263,6,6,6,6,2026-08-10 18:39:23,2026-09-09 11:02:04,0,29.68,1.0,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,327,2.0,1.0,0.3333333333333333,0.1333333333333333,3.0,1.0,3.0,1.0,2.0,0.6667,1.349,0.6666666666666667,0.5,3.3725,0.0,0.0,-1.349,0.0,0.0,-0.6745,-0.6745,0.0,3.3725,0.0,0.0,0.0,0.8431,ELEVATED,NORMAL,NORMAL,NORMAL,NORMAL,1
EMP10593,christopher.mital34,Support,Active,LPT-10593,8.0,5.0,2.0,0.0,6.0,5.0,2.0,4.0,3.0,0.0,1.0,2.0,0.0,1.0,0.625,0.0,11.0,9.0,EXACT,92.96875,11,9,9,8,2026-08-13 08:07:51,2026-09-09 22:43:25,2,27.61,0.8182,SUFFICIENT_HISTORY,HIGH,median_mad,full_historical_observation,64,2.0,1.0,0.2857142857142857,0.1190476190476191,3.0,1.0,2.0,1.0,3.0,1.0,2.0235,0.3392857142857143,0.2639,1.9223,1.0,0.25,0.6745,1.0,0.3333,0.6745,2.0235,0.0,2.0235,2.0235,0.6745,0.6745,1.349,UNUSUAL,UNUSUAL,NORMAL,NORMAL,NORMAL,0
EMP12034,lohit.toor26,Finance,Active,VDR-12034,6.0,1.0,5.0,0.0,2.0,6.0,4.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,0.1666666666666666,0.0,7.0,3.0,EXACT,36.75496688741722,7,7,7,5,2026-08-12 05:10:54,2026-08-31 18:51:36,0,19.57,1.0,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,302,1.0,1.0,0.2857142857142857,0.14285714285714285,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.5621,1.0,0.25,0.6745,0.0,0.0,-0.6745,-0.6745,0.0,0.0,0.0,0.0,0.6745,0.1686,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,0
EMP10726,orinder.sanghvi74,IT,Active,WS-10726,6.0,4.0,1.0,0.0,6.0,1.0,2.0,2.0,3.0,1.0,0.0,2.0,0.0,1.0,0.6666666666666666,0.0,9.0,7.0,EXACT,89.35742971887551,9,7,6,7,2026-08-02 18:59:04,2026-09-04 04:19:47,2,32.39,0.7778,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,249,1.0,1.0,0.2857142857142857,0.1190476190476191,3.0,1.0,2.0,1.0,3.0,1.5,2.0235,0.38095238095238093,0.2963,2.1584,0.0,0.0,-0.6745,1.0,0.3333,0.6745,2.0235,0.0,2.1584,2.0235,0.6745,0.0,1.2141,UNUSUAL,UNUSUAL,NORMAL,NORMAL,NORMAL,0
EMP10826,nihal.garde76,IT,Disabled,WS-10826,5.0,1.0,3.0,0.0,4.0,4.0,2.0,3.0,3.0,0.0,1.0,1.0,1.0,1.0,0.2,0.0,8.0,6.0,EXACT,34.33734939759036,8,6,6,5,2026-08-03 01:49:31,2026-09-06 16:43:26,2,34.62,0.75,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,249,1.0,1.0,0.2857142857142857,0.1190476190476191,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.4856,0.0,0.0,0.0,1.0,0.3333,0.6745,0.6745,0.0,0.0,0.6745,0.6745,0.0,0.3372,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,0
EMP11783,suhani.lanka71,Legal,Terminated,LPT-11783,4.0,1.0,3.0,0.0,2.0,3.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.25,0.0,5.0,2.0,EXACT,30.08658008658009,5,4,3,4,2026-01-08 12:03:00,2026-08-31 23:17:10,1,235.47,0.8,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,231,2.0,1.0,0.3333333333333333,0.16666666666666669,3.0,1.0,3.0,1.0,0.0,0.0,-0.6745,0.0,0.0,-0.3372,0.0,0.0,-0.6745,0.0,0.0,-1.349,-0.6745,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,0
EMP10687,vaishnavi.dora76,Legal,Active,WS-10687,3.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.0,5.0,2.0,EXACT,30.08658008658009,5,4,4,3,2026-03-09 15:21:00,2026-09-01 00:00:00,1,175.36,0.8,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,231,2.0,1.0,0.3333333333333333,0.16666666666666669,3.0,1.0,3.0,1.0,0.0,0.0,-0.6745,0.0,0.0,0.0,0.0,0.0,-2.0235,0.0,0.0,-0.6745,-2.0235,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,0
EMP12283,veer.ramanathan96,Human Resources,Active,WS-12283,3.0,0.0,3.0,0.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,7.0,6.0,EXACT,9.692307692307692,7,5,5,4,2026-02-08 20:01:00,2026-09-09 00:00:00,2,212.17,0.7143,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,325,2.0,1.0,0.3026315789473684,0.13596491228070182,3.0,1.0,2.0,1.0,0.0,0.0,-1.349,0.0,0.0,-1.5013,0.0,0.0,-1.349,2.0,0.6667,1.349,-0.6745,0.0,0.0,0.0,1.349,0.0,0.3372,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,0
EMP10136,aishani.chanda55,Human Resources,Terminated,WS-10136,9.0,4.0,5.0,0.0,5.0,5.0,6.0,3.0,6.0,0.0,0.0,2.0,4.0,1.0,0.4444444444444444,0.0,15.0,9.0,EXACT,91.53846153846152,15,12,11,8,2026-08-01 00:00:00,2026-09-06 00:00:00,3,36.0,0.8,SUFFICIENT_HISTORY,HIGH,median_mad,full_historical_observation,325,2.0,1.0,0.3026315789473684,0.13596491228070182,3.0,1.0,2.0,1.0,2.0,0.6667,1.349,0.141812865497076,0.1089,0.7035,0.0,0.0,0.0,4.0,1.3333,2.698,1.349,0.0,1.349,1.349,2.698,0.0,1.349,NORMAL,NORMAL,ELEVATED,NORMAL,NORMAL,1
EMP12754,brijesh.dube88,Human Resources,Disabled,LPT-12754,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,2.0,EXACT,9.692307692307692,3,3,3,3,2026-08-05 01:34:47,2026-08-27 13:36:13,0,22.5,1.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,325,2.0,1.0,0.3026315789473684,0.13596491228070182,3.0,1.0,2.0,1.0,0.0,0.0,-1.349,0.0,0.0,-1.5013,0.0,0.0,-1.349,0.0,0.0,0.0,-2.0235,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,0
EMP10628,nathan_taneja72,IT,Active,VDR-10628,5.0,1.0,2.0,0.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,5.0,2.0,EXACT,34.33734939759036,5,4,4,4,2026-08-17 07:43:47,2026-09-08 12:46:54,1,22.21,0.8,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,249,1.0,1.0,0.2857142857142857,0.1190476190476191,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.4856,0.0,0.0,-0.6745,0.0,0.0,-1.349,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,0
EMP10334,waida.arora17,Marketing,Active,WS-10334,2.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,EXACT,10.31390134529148,3,3,3,3,2026-08-18 20:36:34,2026-09-08 11:08:59,0,20.61,1.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,223,1.0,1.0,0.2857142857142857,0.1428571428571428,3.0,1.0,2.0,1.0,0.0,0.0,-0.6745,0.0,0.0,-1.349,0.0,0.0,-2.0235,0.0,0.0,-0.6745,-2.0235,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,0
EMP10390,girish.balakrishnan22,Human Resources,Active,LPT-10390,7.0,4.0,3.0,0.0,7.0,5.0,2.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,0.5714285714285714,0.0,8.0,6.0,EXACT,91.53846153846152,8,6,6,5,2026-01-08 03:59:00,2026-09-07 04:22:41,2,242.02,0.75,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,325,2.0,1.0,0.3026315789473684,0.13596491228070182,3.0,1.0,2.0,1.0,2.0,0.6667,1.349,0.268796992481203,0.2063,1.3334,1.0,0.25,0.6745,0.0,0.0,-0.6745,2.698,0.0,1.349,2.698,0.0,0.6745,1.1804,NORMAL,ELEVATED,NORMAL,NORMAL,NORMAL,1
EMP12381,lucky_sarkar95,Finance,Active,LPT-12381.,4.0,0.0,4.0,0.0,2.0,4.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,2.0,EXACT,10.76158940397351,5,4,4,4,2026-08-07 03:09:00,2026-09-09 09:28:51,1,33.26,0.8,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,302,1.0,1.0,0.2857142857142857,0.14285714285714285,3.0,1.0,2.0,1.0,0.0,0.0,-0.6745,0.0,0.0,-1.349,0.0,0.0,-2.0235,0.0,0.0,-0.6745,-0.6745,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,0
EMP11109,ekapad.murthy37,Call Center,Active,LPT-11109.,8.0,1.0,6.0,0.0,4.0,6.0,4.0,5.0,3.0,0.0,1.0,1.0,1.0,1.0,0.125,0.0,11.0,7.0,EXACT,36.53846153846153,11,8,8,6,2026-01-09 00:00:00,2026-08-19 18:37:59,3,222.78,0.7273,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,52,1.0,1.0,0.25,0.1484126984126984,3.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.5681,2.0,0.5,1.349,0.0,0.0,0.0,0.6745,0.0,0.0,0.6745,0.0,1.349,0.5059,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,0
EMP11849,yochana.talwar9,IT,Active,WS-11849,3.0,1.0,1.0,0.0,0.0,2.0,3.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,0.3333333333333333,0.0,5.0,2.0,EXACT,34.33734939759036,5,4,4,4,2026-08-06 05:34:08,2026-08-28 04:59:15,1,21.98,0.8,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,249,1.0,1.0,0.2857142857142857,0.1190476190476191,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.047619047619047616,0.037,0.2698,0.0,0.0,-0.6745,0.0,0.0,0.0,-2.0235,0.0,0.2698,0.0,0.0,0.0,0.0674,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,0
EMP12781,Unknown,IT,Terminated,VDR-12781,11.0,5.0,5.0,0.0,7.0,7.0,4.0,7.0,4.0,0.0,1.0,2.0,1.0,1.0,0.4545454545454545,0.0,15.0,11.0,EXACT,95.78313253012048,15,14,12,12,2026-07-09 19:31:00,2026-10-08 00:00:00,1,90.19,0.9333,SUFFICIENT_HISTORY,HIGH,median_mad,full_historical_observation,249,1.0,1.0,0.2857142857142857,0.1190476190476191,3.0,1.0,2.0,1.0,4.0,2.0,2.698,0.16883116883116878,0.1313,0.9566,4.0,1.0,2.698,2.0,0.6667,1.349,2.698,0.0,2.698,2.698,1.349,2.698,2.3608,ELEVATED,ELEVATED,NORMAL,ELEVATED,UNUSUAL,3
EMP10710,hamsini.bassi31,R&D,Active,VDR-10710,5.0,5.0,0.0,0.0,4.0,2.0,1.0,4.0,6.0,0.0,1.0,1.0,4.0,1.0,1.0,0.0,11.0,10.0,EXACT,97.30290456431536,11,10,10,9,2026-08-01 00:00:00,2026-10-08 21:27:00,1,68.89,0.9091,SUFFICIENT_HISTORY,HIGH,median_mad,full_historical_observation,241,2.0,1.0,0.3,0.1333333333333334,3.0,1.0,2.0,1.0,3.0,1.0,2.0235,0.7,0.5385,3.5411,1.0,0.25,0.6745,4.0,1.3333,2.698,0.6745,0.0,3.5411,0.6745,2.698,0.6745,1.897,ELEVATED,NORMAL,ELEVATED,NORMAL,UNUSUAL,2
EMP11039,vritti.khalsa6,Customer Support,Active,WS-11039,10.0,5.0,3.0,0.0,5.0,2.0,5.0,4.0,4.0,2.0,1.0,0.0,1.0,1.0,0.5,0.0,14.0,9.0,EXACT,95.05813953488372,14,13,12,9,2026-01-08 08:28:00,2026-10-08 00:00:00,1,272.65,0.9286,SUFFICIENT_HISTORY,HIGH,median_mad,full_historical_observation,172,1.0,1.0,0.2857142857142857,0.1607142857142857,3.0,1.0,2.5,1.5,4.0,2.0,2.698,0.2142857142857143,0.1667,0.8993,1.0,0.25,0.6745,1.5,0.4286,0.6745,1.349,0.0,2.698,1.349,0.6745,0.6745,1.349,ELEVATED,NORMAL,NORMAL,NORMAL,NORMAL,1
EMP12737,kashish.raman24,IT,Terminated,LPT-12737,4.0,1.0,3.0,0.0,2.0,4.0,3.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,0.25,0.0,7.0,4.0,EXACT,34.33734939759036,7,5,4,4,2026-08-11 03:47:22,2026-08-30 00:00:00,2,18.84,0.7143,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,249,1.0,1.0,0.2857142857142857,0.1190476190476191,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.2023,0.0,0.0,-2.0235,1.0,0.3333,0.6745,-0.6745,0.0,0.0,0.0,0.6745,0.0,0.1686,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,0
EMP12751,william.narang20,Customer Support,Active,Unknown,4.0,1.0,2.0,0.0,2.0,2.0,2.0,3.0,3.0,0.0,1.0,1.0,1.0,1.0,0.25,0.0,7.0,5.0,EXACT,37.7906976744186,7,7,7,5,2026-08-13 01:30:00,2026-10-08 15:29:00,0,56.58,1.0,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,172,1.0,1.0,0.2857142857142857,0.1607142857142857,3.0,1.0,2.5,1.5,0.0,0.0,0.0,0.0,0.0,-0.1499,0.0,0.0,0.0,0.5,0.1429,0.2248,-0.6745,0.0,0.0,0.0,0.2248,0.0,0.0562,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,0
EMP12674,geetika.khurana37,Operations,Active,WS-12674,3.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,5.0,2.0,EXACT,6.269113149847094,5,4,4,3,2026-08-11 18:26:00,2026-08-30 17:16:12,1,18.95,0.8,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,327,2.0,1.0,0.3333333333333333,0.1333333333333333,3.0,1.0,3.0,1.0,0.0,0.0,-1.349,0.0,0.0,-1.6862,0.0,0.0,-2.0235,0.0,0.0,-0.6745,-2.0235,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,0
EMP11561,aradhana.sarraf50,IT Support,Active,Unknown,5.0,0.0,5.0,0.0,2.0,4.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,3.0,EXACT,9.482758620689657,6,5,4,5,2026-04-08 14:16:00,2026-08-23 23:55:39,1,137.4,0.8333,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,58,1.0,1.0,0.2736263736263736,0.12637362637362642,3.0,1.0,3.0,1.0,0.0,0.0,-0.6745,0.0,0.0,-1.4604,0.0,0.0,-1.349,0.0,0.0,-1.349,-0.6745,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,0
EMP12840,anmol.jaggi24,Call Center,Disabled,LPT-12840,2.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,6.0,5.0,EXACT,10.576923076923077,6,6,5,5,2026-02-09 23:26:00,2026-09-07 23:16:13,0,209.99,1.0,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,52,1.0,1.0,0.25,0.1484126984126984,3.0,1.0,3.0,1.0,0.0,0.0,-0.6745,0.0,0.0,-1.1362,0.0,0.0,-0.6745,1.0,0.25,0.6745,-1.349,0.0,0.0,0.0,0.6745,0.0,0.1686,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,0
EMP11594,vrinda.ganesan90,Customer Support,Active,VDR-11594,2.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0,2.0,EXACT,9.593023255813954,4,4,4,4,2026-08-13 19:16:35,2026-09-05 20:28:15,0,23.05,1.0,INSUFFICIENT_HISTORY,UNTRUSTED,median_mad,full_historical_observation,172,1.0,1.0,0.2857142857142857,0.1607142857142857,3.0,1.0,2.5,1.5,0.0,0.0,-0.6745,0.0,0.0,-1.1991,0.0,0.0,-1.349,0.0,0.0,-0.2248,-2.0235,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,0
EMP12933,aarav.ben13,Sales,Active,WS-12933,9.0,1.0,7.0,0.0,4.0,6.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,9.0,3.0,EXACT,31.818181818181817,9,7,7,5,2026-02-08 22:52:00,2026-08-26 06:58:51,2,198.34,0.7778,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,297,2.0,1.0,0.3333333333333333,0.16666666666666669,3.0,1.0,3.0,1.0,0.0,0.0,-0.6745,0.0,0.0,-0.8993,0.0,0.0,-0.6745,0.0,0.0,-2.0235,0.6745,-1.0,0.0,0.6745,0.0,0.0,0.1686,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,0
EMP12837,amara.kade96,Innovation,Active,VDR-12837,4.0,3.0,1.0,0.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.75,0.0,5.0,4.0,EXACT,80.17241379310344,5,4,3,3,2026-08-04 00:10:35,2026-09-01 16:47:47,1,28.69,0.8,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,58,1.5,0.5,0.26785714285714285,0.12857142857142861,3.0,1.0,2.0,1.0,1.5,0.6,2.0235,0.48214285714285715,0.3803,2.5293,0.0,0.0,-1.349,0.0,0.0,-0.6745,0.0,0.0,2.5293,0.0,0.0,0.0,0.6323,ELEVATED,NORMAL,NORMAL,NORMAL,NORMAL,1
EMP11112,umang.raval82,Operations,Active,VDR-11112,7.0,3.0,3.0,0.0,3.0,5.0,4.0,5.0,3.0,1.0,0.0,2.0,0.0,1.0,0.4285714285714285,0.0,10.0,6.0,EXACT,81.65137614678899,10,8,6,6,2026-08-03 18:44:45,2026-09-07 00:00:00,2,34.22,0.8,SUFFICIENT_HISTORY,HIGH,median_mad,full_historical_observation,327,2.0,1.0,0.3333333333333333,0.1333333333333333,3.0,1.0,3.0,1.0,1.0,0.3333,0.6745,0.09523809523809518,0.0714,0.4818,2.0,0.5,1.349,0.0,0.0,0.0,0.0,0.0,0.6745,0.0,0.0,1.349,0.5059,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,0
EMP10465,chakradev.krishnan38,Customer Support,Active,VDR-10465,7.0,1.0,5.0,0.0,3.0,4.0,5.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.1428571428571428,0.0,8.0,3.0,EXACT,37.7906976744186,8,7,7,7,2026-08-12 06:42:30,2026-09-09 17:13:00,1,28.44,0.875,SUFFICIENT_HISTORY,MEDIUM,median_mad,full_historical_observation,172,1.0,1.0,0.2857142857142857,0.1607142857142857,3.0,1.0,2.5,1.5,0.0,0.0,0.0,0.0,0.0,-0.5995,0.0,0.0,-1.349,0.0,0.0,-0.6745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,0
EMP11560,osha.nadig17,Operations,Active,VDR-11560,9.0,2.0,5.0,0.0,3.0,5.0,6.0,4.0,5.0,0.0,0.0,4.0,1.0,1.0,0.2222222222222222,0.0,14.0,8.0,EXACT,60.24464831804281,14,14,14,11,2026-02-08 09:13:00,2026-09-08 00:00:00,0,211.62,1.0,SUFFICIENT_HISTORY,HIGH,median_mad,full_historical_observation,327,2.0,1.0,0.3333333333333333,0.1333333333333333,3.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.5621,1.0,0.25,0.6745,2.0,0.5,1.349,0.0,0.0,0.0,0.0,1.349,0.6745,0.5059,NORMAL,NORMAL,NORMAL,NORMAL,NORMAL,0
