entity_id,failed_login_zscore,auth_failure_rate_zscore,off_hours_zscore,endpoint_alert_zscore,unique_source_ip_zscore,unique_host_zscore,behavior_deviation_score,multi_signal_deviation_count,entity_type,firewall_deny_zscore,firewall_deny_ratio_zscore,bytes_sent_zscore,bytes_received_zscore
LPT_11890,0.0,0.0,0.0,0.0,0.0,0.0,0.4684,0,HOST,1.0,0.5,0.4051,-0.1317
VDR-10231,0.0,0.0,0.0,3.0,0.0,0.0,3.4271,3,HOST,4.0,0.4444,3.2493,3.2813
WS-10187.corp.local,0.0,0.0,0.0,0.0,0.0,0.0,0.2248,0,HOST,0.0,0.0,-0.3403,-0.2115
WS-10175,0.0,0.0,0.0,4.0,0.0,0.0,3.0641,2,HOST,1.0,0.1,3.1724,4.1923
WS-11776.corp.local,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-0.726,-0.5409
VDR-10611.corp.local,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-0.4642,-0.5409
WS-10982.corp.local,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,0.0,0.0
vdr-12142,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0,HOST,1.0,1.0,-0.942,-0.2858
ws-10991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-0.4397,-0.5409
ws-10085,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0,HOST,1.0,0.5,-0.9341,-0.2713
LPT-12134,0.0,0.0,0.0,2.0,0.0,0.0,1.8408,0,HOST,2.0,0.4,1.0847,1.5223
LPT-11133.corp.local,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-0.283,-0.3727
vdr-11388,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0,HOST,1.0,0.5,-0.4222,-0.1431
WS-10280,0.0,0.0,0.0,1.0,0.0,0.0,1.9442,1,HOST,1.0,0.125,3.8327,2.4923
WS-10184.corp.local,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-0.426,-0.7666
VDR_11386,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0,HOST,1.0,0.5,-0.5274,-0.4858
LPT-11025,0.0,0.0,0.0,9.0,0.0,0.0,5.1376,3,HOST,0.0,0.0,3.7149,3.2267
WS-11723,0.0,0.0,0.0,2.0,0.0,0.0,2.9654,2,HOST,3.0,0.3333,3.7129,3.8962
lpt-10993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-0.1162,-0.8296
VDR-10977,0.0,0.0,0.0,7.0,0.0,0.0,4.6004,3,HOST,3.0,0.3333,3.4236,3.8011
ws-10896,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0,HOST,1.0,0.5,-0.4147,-0.2616
LPT-11501,0.0,0.0,0.0,4.0,0.0,0.0,3.2554,2,HOST,0.0,0.0,3.7426,3.6974
WS-10266,0.0,0.0,0.0,2.0,0.0,0.0,2.1757,1,HOST,0.0,0.0,2.5036,1.2397
LPT_12916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-0.5433,-0.8329
WS-12341,0.0,0.0,0.0,4.0,0.0,0.0,3.1652,2,HOST,3.0,0.4286,2.3588,2.4956
lpt-10972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-0.7131,-0.9561
VDR-12187,0.0,0.0,0.0,5.0,0.0,0.0,3.0754,1,HOST,2.0,0.3333,2.2028,2.0453
WS-11393.corp.local,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-0.5433,-0.4864
VDR-12655,0.0,0.0,0.0,1.0,0.0,0.0,1.3934,1,HOST,0.0,0.0,2.5058,1.9293
LPT-12708.corp.local,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-0.0335,-0.0376
LPT-11807,0.0,0.0,0.0,5.0,0.0,0.0,2.0954,1,HOST,1.0,0.5,0.1104,0.2863
WS-11334,0.0,0.0,0.0,2.0,0.0,0.0,3.8271,2,HOST,2.0,0.1818,5.106,5.4345
vdr-12033,0.0,0.0,0.0,0.0,0.0,0.0,0.6783,0,HOST,2.0,1.0,-0.3908,0.0348
VDR_10246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-0.4545,-0.8616
VDR-10240,0.0,0.0,0.0,1.0,0.0,0.0,2.2042,2,HOST,3.0,0.4286,2.0936,2.6127
WS-10319.corp.local,0.0,0.0,0.0,0.0,0.0,0.0,0.1651,0,HOST,0.0,0.0,0.4954,0.3029
WS_10049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-0.5258,-0.5245
VDR_10293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-0.0005,-0.059
VDR_11499,0.0,0.0,0.0,0.0,0.0,0.0,0.4309,0,HOST,1.0,0.5,0.1625,0.2927
LPT-10956.corp.local,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-0.981,-0.2958
vdr-11445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-0.6381,-0.5409
VDR-11066,0.0,0.0,0.0,1.0,0.0,0.0,3.2422,2,HOST,3.0,0.2727,4.6798,4.5436
ws-12895,0.0,0.0,0.0,0.0,0.0,0.0,0.3374,0,HOST,0.0,0.0,0.1886,0.3378
WS_11064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-0.9974,-0.5409
LPT-11276,0.0,0.0,0.0,4.0,0.0,0.0,2.6219,2,HOST,1.0,0.1429,2.5166,2.4946
VDR_11405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-0.9215,-0.9311
lpt-12961,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0,HOST,1.0,1.0,-0.5433,-0.1342
VDR-10255,0.0,0.0,0.0,2.0,0.0,0.0,2.6774,2,HOST,0.0,0.0,2.3645,3.3342
WS-12746,0.0,0.0,0.0,2.0,0.0,0.0,2.4715,1,HOST,0.0,0.0,1.7969,3.391
WS-11885,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0,HOST,1.0,1.0,-0.5433,-0.4522
WS-11022,0.0,0.0,0.0,3.0,0.0,0.0,3.1074,3,HOST,3.0,0.375,3.0457,3.3222
VDR-10497.corp.local,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0,HOST,1.0,1.0,-0.5997,-0.8838
VDR-12665,0.0,0.0,0.0,1.0,0.0,0.0,1.6062,0,HOST,1.0,0.2,0.8915,1.7952
VDR-11144,0.0,0.0,0.0,0.0,0.0,0.0,3.1255,2,HOST,5.0,0.5,4.3765,3.584
VDR-10910,0.0,0.0,0.0,1.0,0.0,0.0,2.3997,2,HOST,1.0,0.1429,3.5011,1.9615
lpt-12858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-0.5433,-0.3512
LPT-11834,0.0,0.0,0.0,4.0,0.0,0.0,3.0272,2,HOST,2.0,0.25,3.0288,3.0815
ws-11863,0.0,0.0,0.0,0.0,0.0,0.0,0.6138,0,HOST,0.0,0.0,0.5063,1.8415
VDR-11779.corp.local,0.0,0.0,0.0,0.0,0.0,0.0,0.4616,0,HOST,1.0,0.5,0.1724,0.3848
WS_11228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-0.5433,-0.4266
LPT_10428,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0,HOST,1.0,1.0,-0.9463,-0.5409
VDR-10816.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-1.0865,-1.0819
VDR-10857.corp.local,0.0,0.0,0.0,0.0,0.0,0.0,0.6722,0,HOST,0.0,0.0,0.1831,0.6676
lpt-12800,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0,HOST,1.0,1.0,-0.115,-0.5578
WS-10517.corp.local,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0,HOST,1.0,1.0,-0.5433,-0.6906
VDR-12420,0.0,0.0,0.0,2.0,0.0,0.0,3.4184,2,HOST,0.0,0.0,4.8827,3.2824
LPT_10855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-0.2575,-0.7871
WS-11053.corp.local,0.0,0.0,0.0,0.0,0.0,0.0,0.238,0,HOST,0.0,0.0,-0.063,0.714
LPT-10076,0.0,0.0,0.0,3.0,0.0,0.0,3.1848,3,HOST,3.0,0.375,3.5543,3.0367
WS-11474,0.0,0.0,0.0,1.0,0.0,0.0,1.0918,0,HOST,1.0,0.25,1.2754,0.6809
WS-11844.corp.local,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-0.5433,-0.6177
WS_10232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-0.5433,-0.1238
LPT-10616,0.0,0.0,0.0,3.0,0.0,0.0,2.6502,2,HOST,1.0,0.125,3.6015,3.5799
VDR-10457.corp.local,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-0.9217,-0.8036
LPT-11775,0.0,0.0,0.0,1.0,0.0,0.0,3.3266,2,HOST,2.0,0.2,3.2987,5.6072
WS-11938,0.0,0.0,0.0,4.0,0.0,0.0,3.5072,3,HOST,3.0,0.5,1.9413,3.5217
vdr-11061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-0.7339,-0.0916
VDR_12057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-0.0982,-0.0215
LPT-11017,0.0,0.0,0.0,3.0,0.0,0.0,1.5898,1,HOST,1.0,0.25,0.7693,0.4992
vdr-11042,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0,HOST,1.0,0.3333,-0.0171,-0.2628
vdr-10207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-0.7179,-0.5445
vdr-10473,0.0,0.0,0.0,0.0,0.0,0.0,0.364,0,HOST,1.0,0.5,0.092,-0.1383
LPT-10742,0.0,0.0,0.0,1.0,0.0,0.0,1.7414,1,HOST,0.0,0.0,2.8752,2.7706
vdr-12487,0.0,0.0,0.0,0.0,0.0,0.0,0.2176,0,HOST,0.0,0.0,0.6528,0.4048
WS-12716.corp.local,0.0,0.0,0.0,0.0,0.0,0.0,0.4469,0,HOST,1.0,0.5,0.3406,-0.468
VDR-10038,0.0,0.0,0.0,2.0,0.0,0.0,1.5984,0,HOST,1.0,0.2,1.4213,1.4462
LPT-12551,0.0,0.0,0.0,3.0,0.0,0.0,3.1926,2,HOST,2.0,0.2222,4.5544,4.4103
lpt-12167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-0.1834,-0.5409
LPT-11656,0.0,0.0,0.0,2.0,0.0,0.0,1.8209,0,HOST,1.0,0.2,-0.4756,2.1136
WS_11690,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0,HOST,1.0,1.0,-0.0281,-0.1355
WS-12422,0.0,0.0,0.0,3.0,0.0,0.0,2.8089,2,HOST,2.0,0.2857,3.0062,3.4032
lpt-12046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-0.5433,-0.1249
vdr-11377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-0.5433,-0.0712
WS_10063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-0.7326,-0.7655
LPT_11970,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0,HOST,1.0,1.0,-0.5433,-0.5592
VDR-11647.corp.local,0.0,0.0,0.0,0.0,0.0,0.0,0.9608,0,HOST,0.0,0.0,0.1243,1.5334
VDR-10856,0.0,0.0,0.0,1.0,0.0,0.0,3.0969,2,HOST,1.0,0.1111,2.5488,4.2439
VDR-11400,0.0,0.0,0.0,0.0,0.0,0.0,1.7214,1,HOST,1.0,0.1429,2.6021,4.1643
lpt-12135,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0,HOST,1.0,0.5,-0.1177,-0.0389
vdr-10069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-0.4701,-0.5409
VDR-10788,0.0,0.0,0.0,3.0,0.0,0.0,2.9604,3,HOST,1.0,0.1429,3.1833,3.0996
LPT-11732.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-1.0865,-1.0819
VDR-12141.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-1.0865,-1.0819
LPT-11714,0.0,0.0,0.0,5.0,0.0,0.0,2.694,1,HOST,2.0,0.5,0.9671,1.0819
VDR_10299,0.0,0.0,0.0,0.0,0.0,0.0,0.3254,0,HOST,0.0,0.0,0.3016,0.0
ws-12501,0.0,0.0,0.0,0.0,0.0,0.0,0.4705,0,HOST,1.0,0.3333,0.1198,0.4114
ws-10849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-0.5192,-0.6968
vdr-11449,0.0,0.0,0.0,0.0,0.0,0.0,0.1811,0,HOST,0.0,0.0,0.5433,-0.2755
VDR-11402,0.0,0.0,0.0,5.0,0.0,0.0,3.6146,2,HOST,2.0,0.2222,3.2536,3.8437
WS_11153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-0.0275,-0.2687
VDR_11217,0.0,0.0,0.0,0.0,0.0,0.0,0.2747,0,HOST,0.0,0.0,0.6741,0.8241
LPT-10516.corp.local,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-0.1724,-0.4172
lpt-12718,0.0,0.0,0.0,0.0,0.0,0.0,0.0911,0,HOST,0.0,0.0,0.0,0.2734
VDR-12185.corp.local,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0,HOST,1.0,1.0,-1.0736,-0.8216
LPT-10026.corp.local,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-0.6309,-0.5409
VDR-12897.corp.local,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-0.5433,-0.887
VDR-10315,0.0,0.0,0.0,4.0,0.0,0.0,3.1459,2,HOST,1.0,0.1111,3.4141,3.0148
LPT-10098.corp.local,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-0.4991,-0.8983
WS_10082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-0.5433,-1.0413
WS-11367,0.0,0.0,0.0,4.0,0.0,0.0,2.2638,1,HOST,2.0,0.6667,0.7914,0.3578
WS-10045,0.0,0.0,0.0,3.0,0.0,0.0,1.4146,1,HOST,0.0,0.0,0.5433,0.5693
vdr-10631,0.0,0.0,0.0,0.0,0.0,0.0,0.7774,0,HOST,0.0,0.0,0.339,0.9833
lpt-12228,0.0,0.0,0.0,0.0,0.0,0.0,0.8446,0,HOST,1.0,0.3333,0.5135,1.5337
vdr-10867,0.0,0.0,0.0,0.0,0.0,0.0,0.2984,0,HOST,0.0,0.0,0.3782,0.8952
WS_11785,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0,HOST,1.0,1.0,-0.5433,-0.5502
WS-10549,0.0,0.0,0.0,6.0,0.0,0.0,2.7085,1,HOST,1.0,0.25,0.8361,1.1254
WS-10962.corp.local,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0,HOST,1.0,0.5,-0.3086,-0.7992
LPT-10262,0.0,0.0,0.0,2.0,0.0,0.0,3.6257,2,HOST,4.0,0.4444,4.8771,4.3701
LPT-11321.corp.local,0.0,0.0,0.0,0.0,0.0,0.0,0.3104,0,HOST,0.0,0.0,0.2567,0.1791
VDR-12215,0.0,0.0,0.0,1.0,0.0,0.0,1.8742,1,HOST,3.0,0.6,1.5869,1.6225
VDR-12663.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-1.0865,-1.0819
WS_11193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-0.4765,-0.8398
LPT_12516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-0.521,-0.5191
LPT_11028,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0,HOST,1.0,0.5,-0.6817,-0.2016
WS_11562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-0.662,-0.5409
WS-12343.corp.local,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-0.0363,-0.5409
WS-10145,0.0,0.0,0.0,1.0,0.0,0.0,2.1486,1,HOST,3.0,0.6,2.4458,1.7171
VDR-10718.corp.local,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-0.9108,-0.9006
VDR-12325,0.0,0.0,0.0,3.0,0.0,0.0,3.3069,3,HOST,3.0,0.4286,3.9208,2.543
vdr-12835,0.0,0.0,0.0,0.0,0.0,0.0,0.2192,0,HOST,0.0,0.0,-0.3906,0.6575
WS-12830,0.0,0.0,0.0,2.0,0.0,0.0,3.9309,2,HOST,3.0,0.25,5.7458,5.2076
WS_12594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-0.5371,-0.5409
ws-12879,0.0,0.0,0.0,0.0,0.0,0.0,0.6028,0,HOST,1.0,0.25,0.2859,0.8083
lpt-10384,0.0,0.0,0.0,0.0,0.0,0.0,0.9898,0,HOST,0.0,0.0,2.295,2.0738
VDR-10698.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-1.0865,-1.0819
vdr-12273,0.0,0.0,0.0,0.0,0.0,0.0,0.0071,0,HOST,0.0,0.0,0.0212,-0.1329
ws-12307,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0,HOST,1.0,1.0,-0.4546,-0.1697
VDR-12801,0.0,0.0,0.0,4.0,0.0,0.0,3.4868,3,HOST,2.0,0.2857,3.7623,3.4579
lpt-10931,0.0,0.0,0.0,0.0,0.0,0.0,0.0057,0,HOST,0.0,0.0,0.017,-0.405
WS-11706,0.0,0.0,0.0,1.0,0.0,0.0,1.3695,0,HOST,1.0,0.2,0.5007,2.1085
LPT-11764,0.0,0.0,0.0,3.0,0.0,0.0,2.0273,1,HOST,0.0,0.0,1.733,1.6553
WS_12477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-0.3189,-0.5611
VDR-10329,0.0,0.0,0.0,0.0,0.0,0.0,3.2772,2,HOST,3.0,0.2727,5.1251,6.4591
LPT-12069,0.0,0.0,0.0,4.0,0.0,0.0,1.8149,1,HOST,1.0,0.3333,0.4447,0.2936
WS-11441,0.0,0.0,0.0,2.0,0.0,0.0,2.5059,2,HOST,3.0,0.5,2.5176,1.4514
ws-11289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-0.418,-0.5409
LPT-10851,0.0,0.0,0.0,3.0,0.0,0.0,2.4293,2,HOST,1.0,0.1429,3.2502,3.2879
LPT-11637.corp.local,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0,HOST,1.0,1.0,-0.4606,-0.3681
ws-11911,0.0,0.0,0.0,0.0,0.0,0.0,0.2248,0,HOST,0.0,0.0,-0.4001,-0.2907
LPT_11884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-0.6835,-0.9312
VDR-11912,0.0,0.0,0.0,5.0,0.0,0.0,3.0387,2,HOST,1.0,0.1667,2.767,2.1783
LPT-10516,0.0,0.0,0.0,2.0,0.0,0.0,2.8532,2,HOST,1.0,0.1429,3.8617,2.7547
WS_11706,0.0,0.0,0.0,0.0,0.0,0.0,0.1477,0,HOST,0.0,0.0,-0.1437,0.4432
VDR-10079,0.0,0.0,0.0,1.0,0.0,0.0,1.5503,1,HOST,1.0,0.1667,1.7717,2.651
WS-12417,0.0,0.0,0.0,3.0,0.0,0.0,3.2967,3,HOST,3.0,0.375,2.5694,3.8902
lpt-12424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-0.5433,-0.895
ws-12733,0.0,0.0,0.0,0.0,0.0,0.0,0.3829,0,HOST,1.0,0.3333,0.1488,0.084
vdr-10454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-0.2189,-0.0072
WS_10979,0.0,0.0,0.0,0.0,0.0,0.0,0.7665,0,HOST,1.0,0.3333,0.9504,-0.1652
vdr-10735,0.0,0.0,0.0,0.0,0.0,0.0,0.5895,0,HOST,1.0,0.25,0.5601,0.7686
VDR_12332,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0,HOST,1.0,1.0,-0.5251,-0.8715
lpt-12293,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0,HOST,1.0,0.5,-0.5405,-0.4228
LPT-10798,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0,HOST,1.0,0.5,-0.4859,0.0
VDR-10387,0.0,0.0,0.0,4.0,0.0,0.0,3.0399,2,HOST,0.0,0.0,3.7706,2.3904
WS-10136,0.0,0.0,0.0,6.0,0.0,0.0,4.4468,3,HOST,1.0,0.1111,3.9678,3.0781
VDR-12489,0.0,0.0,0.0,1.0,0.0,0.0,4.4339,2,HOST,5.0,0.3846,7.3017,5.3868
vdr-11117,0.0,0.0,0.0,0.0,0.0,0.0,0.4485,0,HOST,0.0,0.0,0.6711,0.1502
WS_12092,0.0,0.0,0.0,0.0,0.0,0.0,0.1546,0,HOST,0.0,0.0,-0.1778,0.4639
VDR-12222.corp.local,0.0,0.0,0.0,0.0,0.0,0.0,0.6667,0,HOST,2.0,1.0,-0.4864,-0.5407
LPT-12731.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-1.0865,-1.0819
VDR-10677,0.0,0.0,0.0,1.0,0.0,0.0,3.3827,2,HOST,2.0,0.2,3.7335,4.4266
lpt-12737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-1.078,-0.4598
LPT-10347,0.0,0.0,0.0,1.0,0.0,0.0,1.0828,0,HOST,1.0,0.3333,1.2485,1.1612
VDR_12276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-0.5433,-1.0704
ws-12846,0.0,0.0,0.0,0.0,0.0,0.0,0.1271,0,HOST,0.0,0.0,0.3737,0.3814
VDR-11774.corp.local,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-0.5433,-0.3379
LPT-10286,0.0,0.0,0.0,2.0,0.0,0.0,2.8044,2,HOST,3.0,0.4286,3.4132,2.1047
LPT_11751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-0.0193,-0.5409
vdr-12332,0.0,0.0,0.0,0.0,0.0,0.0,0.3621,0,HOST,0.0,0.0,0.0854,0.4117
lpt-10734,0.0,0.0,0.0,0.0,0.0,0.0,0.5862,0,HOST,0.0,0.0,1.0842,0.513
ws-12195,0.0,0.0,0.0,0.0,0.0,0.0,0.434,0,HOST,1.0,0.5,0.302,-0.901
LPT-11705,0.0,0.0,0.0,4.0,0.0,0.0,3.3796,3,HOST,1.0,0.125,3.4408,3.1928
LPT-11427,0.0,0.0,0.0,5.0,0.0,0.0,2.5522,1,HOST,0.0,0.0,1.982,1.4885
VDR-11947,0.0,0.0,0.0,1.0,0.0,0.0,2.0031,1,HOST,3.0,0.4286,2.0092,1.3534
LPT_12227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-0.0555,-0.5409
WS_12175,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0,HOST,1.0,1.0,-0.5433,-0.0193
VDR-11451,0.0,0.0,0.0,0.0,0.0,0.0,3.0589,2,HOST,2.0,0.1818,5.8041,5.6801
LPT-12263,0.0,0.0,0.0,3.0,0.0,0.0,2.4339,2,HOST,1.0,0.1667,2.9526,2.1409
ws-10368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-0.9489,-0.5409
VDR-10623,0.0,0.0,0.0,2.0,0.0,0.0,0.9799,0,HOST,0.0,0.0,0.3276,0.9396
VDR-12558,0.0,0.0,0.0,4.0,0.0,0.0,3.9406,3,HOST,1.0,0.125,2.2252,3.1004
LPT_11140,0.0,0.0,0.0,0.0,0.0,0.0,0.161,0,HOST,0.0,0.0,0.4831,0.1542
WS_12112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-0.8581,-0.5409
VDR-10674.corp.local,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0,HOST,1.0,0.5,-0.0931,-0.085
WS-10266.corp.local,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0,HOST,1.0,0.5,-0.6808,0.0
LPT_10469,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0,HOST,1.0,1.0,-0.5433,-0.7255
lpt-10479,0.0,0.0,0.0,0.0,0.0,0.0,0.5902,0,HOST,1.0,0.3333,0.7705,0.1291
LPT-10318,0.0,0.0,0.0,4.0,0.0,0.0,3.2311,2,HOST,2.0,0.25,3.6933,3.2422
ws-11308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-0.8158,-0.5409
LPT-11303.corp.local,0.0,0.0,0.0,0.0,0.0,0.0,0.2248,0,HOST,0.0,0.0,-0.0743,-0.2616
LPT-10098,0.0,0.0,0.0,3.0,0.0,0.0,2.5807,2,HOST,2.0,0.3333,1.3675,2.7421
VDR_10300,0.0,0.0,0.0,0.0,0.0,0.0,0.8628,0,HOST,0.0,0.0,0.5971,1.9138
WS-11006,0.0,0.0,0.0,6.0,0.0,0.0,3.7523,2,HOST,1.0,0.125,2.5845,3.908
LPT-11349,0.0,0.0,0.0,1.0,0.0,0.0,1.3317,0,HOST,1.0,0.1667,1.3582,1.995
vdr-12942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-0.2268,-0.7063
lpt-10653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-0.5433,-0.2391
VDR-10595,0.0,0.0,0.0,1.0,0.0,0.0,3.2232,2,HOST,5.0,0.625,3.4021,3.6696
lpt-11170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-1.0332,-0.5409
WS-10287,0.0,0.0,0.0,4.0,0.0,0.0,2.2654,2,HOST,0.0,0.0,1.0387,2.7962
LPT_11780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-0.1173,-0.859
VDR-10099.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-1.0865,-1.0819
VDR-12157,0.0,0.0,0.0,3.0,0.0,0.0,3.0665,2,HOST,1.0,0.1,4.1759,3.9117
WS-11110.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,HOST,0.0,0.0,-1.0865,-1.0819
LPT-11055,0.0,0.0,0.0,2.0,0.0,0.0,2.1911,1,HOST,1.0,0.1429,3.0644,3.2242
lpt-11239,0.0,0.0,0.0,0.0,0.0,0.0,0.559,0,HOST,1.0,0.3333,0.677,0.2033
VDR-12023,0.0,0.0,0.0,4.0,0.0,0.0,2.2633,1,HOST,1.0,0.2,1.441,0.7027
